timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-10T13:34:43.103896,-94.0,40.0,-2.0,-24.0,22.0,62.0,-56.0,-120.0,-25.0,-28.0,11.0,36.0
2025-07-10T13:34:43.106596,38.0,31.0,32.0,60.0,19.0,-5.0,-35.0,-35.0,10.0,42.0,28.0,41.0
2025-07-10T13:34:43.114728,4.0,-72.0,-58.0,20.0,6.0,-22.0,-9.0,-29.0,24.0,44.0,-25.0,-18.0
2025-07-10T13:34:43.118687,-6.0,-58.0,-17.0,69.0,5.0,-27.0,-34.0,35.0,-31.0,30.0,13.0,46.0
2025-07-10T13:34:43.126934,-11.0,31.0,45.0,63.0,14.0,6.0,17.0,-27.0,-4.0,79.0,17.0,39.0
2025-07-10T13:34:43.131668,-94.0,-49.0,44.0,-53.0,-74.0,21.0,-5.0,-7.0,32.0,27.0,-37.0,82.0
2025-07-10T13:34:43.139213,-86.0,-23.0,69.0,8.0,-7.0,-9.0,-38.0,2.0,27.0,-1.0,-38.0,-8.0
2025-07-10T13:34:43.143282,-99.0,-24.0,27.0,-20.0,-30.0,19.0,13.0,-45.0,-44.0,22.0,5.0,-93.0
2025-07-10T13:34:43.151464,-89.0,11.0,106.0,-37.0,-23.0,-3.0,96.0,-15.0,-3.0,4.0,-36.0,37.0
2025-07-10T13:34:43.155649,-48.0,136.0,32.0,52.0,-15.0,-90.0,-42.0,5.0,23.0,32.0,-47.0,33.0
2025-07-10T13:34:43.163836,-123.0,53.0,-24.0,-11.0,-23.0,-14.0,-32.0,9.0,56.0,9.0,-48.0,-40.0
2025-07-10T13:34:43.167955,-13.0,65.0,-8.0,1.0,-19.0,38.0,-62.0,8.0,-5.0,16.0,-12.0,4.0
2025-07-10T13:34:43.176098,-38.0,79.0,-69.0,36.0,-23.0,13.0,-10.0,-14.0,-25.0,24.0,-3.0,-55.0
2025-07-10T13:34:43.180359,44.0,20.0,7.0,13.0,-53.0,-1.0,-17.0,-18.0,33.0,71.0,-16.0,-21.0
2025-07-10T13:34:43.188367,20.0,9.0,48.0,7.0,15.0,23.0,-76.0,-64.0,15.0,21.0,60.0,-2.0
2025-07-10T13:34:43.192441,-31.0,33.0,-44.0,-43.0,98.0,-58.0,4.0,-46.0,-13.0,-28.0,2.0,14.0
2025-07-10T13:34:43.200701,-93.0,-24.0,21.0,-7.0,-52.0,-47.0,-48.0,-13.0,-29.0,-54.0,45.0,24.0
2025-07-10T13:34:43.204837,-50.0,64.0,-18.0,42.0,-37.0,-76.0,-27.0,-6.0,-4.0,-70.0,2.0,-45.0
2025-07-10T13:34:43.212944,-128.0,38.0,23.0,35.0,-34.0,14.0,-68.0,40.0,5.0,29.0,12.0,-53.0
2025-07-10T13:34:43.217218,-50.0,97.0,26.0,37.0,24.0,-5.0,-41.0,-64.0,2.0,-35.0,25.0,-62.0
2025-07-10T13:34:43.225256,11.0,84.0,-49.0,-46.0,-26.0,39.0,-24.0,39.0,-17.0,12.0,-46.0,-12.0
2025-07-10T13:34:43.229281,-46.0,75.0,14.0,3.0,26.0,9.0,49.0,32.0,-8.0,-82.0,59.0,-65.0
2025-07-10T13:34:43.237291,19.0,53.0,-59.0,16.0,51.0,2.0,-47.0,13.0,-74.0,-62.0,17.0,8.0
2025-07-10T13:34:43.241518,-7.0,62.0,-7.0,-4.0,38.0,4.0,-15.0,60.0,-51.0,-3.0,77.0,-71.0
2025-07-10T13:34:43.245659,1.0,68.0,-18.0,20.0,12.0,-2.0,42.0,28.0,22.0,-57.0,12.0,24.0
2025-07-10T13:34:43.253969,8.0,-21.0,16.0,-19.0,30.0,-50.0,-6.0,-37.0,-32.0,0.0,93.0,59.0
2025-07-10T13:34:43.261867,17.0,-5.0,13.0,-3.0,-17.0,-2.0,-28.0,18.0,-25.0,-77.0,88.0,-36.0
2025-07-10T13:34:43.266284,-13.0,-27.0,33.0,42.0,-47.0,-7.0,-13.0,18.0,-44.0,3.0,31.0,17.0
2025-07-10T13:34:43.274142,-83.0,-15.0,22.0,-48.0,-49.0,26.0,-54.0,41.0,-10.0,-26.0,65.0,25.0
2025-07-10T13:34:43.278574,-36.0,63.0,19.0,-49.0,56.0,-45.0,-13.0,-20.0,-32.0,34.0,44.0,37.0
2025-07-10T13:34:43.286374,-55.0,51.0,-37.0,-20.0,-25.0,-20.0,-9.0,-16.0,12.0,20.0,-4.0,28.0
2025-07-10T13:34:43.290866,-5.0,57.0,-9.0,36.0,64.0,12.0,-67.0,-49.0,34.0,10.0,12.0,52.0
2025-07-10T13:34:43.298856,-37.0,-8.0,-48.0,-23.0,-103.0,-60.0,6.0,-26.0,-43.0,-29.0,29.0,96.0
2025-07-10T13:34:43.303141,-11.0,-17.0,33.0,5.0,-73.0,0.0,-69.0,-30.0,30.0,7.0,78.0,107.0
2025-07-10T13:34:43.307150,-29.0,35.0,12.0,39.0,25.0,-37.0,55.0,-32.0,16.0,-32.0,39.0,75.0
2025-07-10T13:34:43.315254,-64.0,-32.0,14.0,2.0,42.0,45.0,4.0,-99.0,38.0,-24.0,-3.0,118.0
2025-07-10T13:34:43.319383,-52.0,46.0,74.0,-12.0,-53.0,-21.0,-28.0,-41.0,-17.0,13.0,-26.0,5.0
2025-07-10T13:34:43.327484,-66.0,43.0,87.0,50.0,20.0,31.0,4.0,-56.0,20.0,-12.0,-64.0,47.0
2025-07-10T13:34:43.331681,1.0,1.0,-3.0,44.0,-46.0,0.0,0.0,-16.0,66.0,-5.0,-23.0,73.0
2025-07-10T13:34:43.339938,-23.0,49.0,1.0,51.0,-37.0,-17.0,36.0,-25.0,-76.0,5.0,-10.0,28.0
