timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-11T17:12:26.759064,0.0,-22.0,-51.0,-46.0,83.0,-32.0,-31.0,-28.0,4.0,-51.0,21.0,-55.0
2025-07-11T17:12:26.767222,-76.0,-42.0,-26.0,-48.0,2.0,-96.0,-6.0,-3.0,-19.0,-113.0,53.0,-32.0
2025-07-11T17:12:26.771423,-9.0,17.0,-43.0,-22.0,15.0,-24.0,-6.0,-17.0,3.0,-36.0,32.0,-92.0
2025-07-11T17:12:26.779452,-24.0,-21.0,-67.0,24.0,15.0,-1.0,0.0,-67.0,8.0,-36.0,114.0,-43.0
2025-07-11T17:12:26.784093,-15.0,58.0,17.0,5.0,-23.0,-111.0,4.0,13.0,26.0,-37.0,62.0,-59.0
2025-07-11T17:12:26.791678,-59.0,53.0,-40.0,40.0,33.0,-28.0,-33.0,12.0,34.0,-85.0,28.0,-42.0
2025-07-11T17:12:26.795968,39.0,80.0,-126.0,-56.0,-94.0,-13.0,-99.0,36.0,-46.0,10.0,32.0,-110.0
2025-07-11T17:12:26.804269,56.0,-20.0,-48.0,13.0,-57.0,-42.0,68.0,-14.0,-45.0,1.0,66.0,-22.0
2025-07-11T17:12:26.808317,-51.0,11.0,-50.0,-15.0,-9.0,-54.0,-34.0,25.0,-71.0,-77.0,51.0,-62.0
2025-07-11T17:12:26.816205,5.0,-7.0,32.0,27.0,40.0,-28.0,14.0,17.0,-7.0,6.0,-33.0,-7.0
2025-07-11T17:12:26.820556,-75.0,-9.0,-92.0,-18.0,51.0,-41.0,-16.0,32.0,-45.0,-74.0,51.0,-35.0
2025-07-11T17:12:26.828550,-60.0,14.0,3.0,-23.0,50.0,-22.0,-41.0,-11.0,-38.0,-112.0,55.0,-51.0
2025-07-11T17:12:26.832852,40.0,68.0,-79.0,24.0,-31.0,50.0,-29.0,-51.0,-24.0,-56.0,38.0,-30.0
2025-07-11T17:12:26.840848,40.0,83.0,-32.0,-13.0,18.0,-13.0,-47.0,1.0,-18.0,-7.0,114.0,-2.0
2025-07-11T17:12:26.845281,-13.0,36.0,-88.0,3.0,-42.0,-25.0,2.0,-40.0,14.0,-77.0,29.0,-36.0
2025-07-11T17:12:26.853093,43.0,16.0,-75.0,-27.0,14.0,-40.0,11.0,-33.0,-48.0,-31.0,21.0,-36.0
2025-07-11T17:12:26.857545,15.0,-67.0,16.0,39.0,8.0,0.0,79.0,-45.0,-38.0,-85.0,54.0,-58.0
2025-07-11T17:12:26.865602,25.0,59.0,-20.0,-31.0,-44.0,-53.0,36.0,-48.0,-73.0,-107.0,71.0,-111.0
2025-07-11T17:12:26.869712,-85.0,-5.0,-6.0,11.0,-112.0,25.0,-47.0,-18.0,-12.0,-53.0,4.0,-81.0
2025-07-11T17:12:26.877720,-12.0,31.0,-29.0,27.0,-10.0,-6.0,19.0,-36.0,-9.0,31.0,55.0,-49.0
2025-07-11T17:12:26.882000,1.0,22.0,-123.0,9.0,-49.0,-13.0,-47.0,-11.0,-54.0,-16.0,20.0,-105.0
2025-07-11T17:12:26.890138,21.0,46.0,-136.0,6.0,11.0,-88.0,-4.0,33.0,21.0,-12.0,29.0,-48.0
2025-07-11T17:12:26.894291,41.0,94.0,-110.0,24.0,28.0,-56.0,12.0,-7.0,30.0,-64.0,24.0,-41.0
2025-07-11T17:12:26.902363,46.0,-13.0,-102.0,61.0,-74.0,-115.0,-14.0,-76.0,-36.0,-29.0,38.0,-81.0
2025-07-11T17:12:26.906591,9.0,26.0,-42.0,-1.0,3.0,78.0,-42.0,22.0,-12.0,-57.0,30.0,-20.0
