timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-11T17:04:02.996879,60.0,-6.0,24.0,59.0,-3.0,-69.0,-25.0,0.0,1.0,13.0,2.0,-2.0
2025-07-11T17:04:03.004924,10.0,-88.0,-21.0,-33.0,1.0,9.0,3.0,-21.0,-16.0,43.0,-50.0,64.0
2025-07-11T17:04:03.009181,-23.0,-45.0,1.0,-31.0,29.0,-31.0,28.0,-21.0,4.0,-31.0,47.0,-22.0
2025-07-11T17:04:03.017201,56.0,-29.0,-42.0,-52.0,-9.0,18.0,-37.0,-66.0,42.0,-4.0,33.0,13.0
2025-07-11T17:04:03.021811,5.0,-51.0,-14.0,-18.0,-35.0,27.0,-78.0,-3.0,21.0,38.0,-18.0,14.0
2025-07-11T17:04:03.029519,-40.0,-46.0,3.0,-39.0,-60.0,-65.0,4.0,-8.0,-5.0,111.0,-30.0,-7.0
2025-07-11T17:04:03.033806,-93.0,-35.0,55.0,-13.0,-43.0,4.0,-39.0,55.0,25.0,-8.0,5.0,10.0
2025-07-11T17:04:03.041765,-63.0,-3.0,33.0,47.0,-23.0,-33.0,38.0,-35.0,15.0,69.0,26.0,-44.0
2025-07-11T17:04:03.046189,-21.0,31.0,19.0,-5.0,-41.0,3.0,22.0,39.0,56.0,-4.0,7.0,2.0
2025-07-11T17:04:03.053967,-26.0,-83.0,-13.0,12.0,-39.0,-34.0,41.0,62.0,76.0,6.0,-35.0,18.0
2025-07-11T17:04:03.058418,-24.0,55.0,-8.0,28.0,-20.0,-31.0,-3.0,0.0,71.0,89.0,-49.0,-4.0
2025-07-11T17:04:03.062489,-73.0,-44.0,61.0,7.0,-33.0,-44.0,8.0,9.0,-54.0,-18.0,-53.0,27.0
2025-07-11T17:04:03.070575,1.0,23.0,16.0,31.0,-41.0,6.0,-18.0,-11.0,49.0,120.0,-20.0,86.0
2025-07-11T17:04:03.074654,-20.0,-12.0,-10.0,29.0,7.0,40.0,16.0,24.0,0.0,29.0,-40.0,74.0
2025-07-11T17:04:03.082895,-4.0,-1.0,27.0,56.0,34.0,11.0,-20.0,-22.0,-25.0,36.0,-66.0,59.0
2025-07-11T17:04:03.086989,-26.0,-4.0,8.0,14.0,-4.0,-37.0,23.0,-3.0,13.0,87.0,-53.0,36.0
2025-07-11T17:04:03.095426,-17.0,-19.0,-10.0,33.0,40.0,-10.0,-73.0,8.0,3.0,-15.0,-31.0,54.0
2025-07-11T17:04:03.099736,-17.0,29.0,-2.0,64.0,30.0,-5.0,22.0,-19.0,-14.0,22.0,34.0,34.0
2025-07-11T17:04:03.107334,-83.0,-14.0,-25.0,86.0,30.0,6.0,3.0,52.0,25.0,-52.0,27.0,-20.0
2025-07-11T17:04:03.111883,16.0,43.0,14.0,46.0,-37.0,-4.0,-58.0,6.0,34.0,-9.0,31.0,-30.0
2025-07-11T17:04:03.119817,25.0,-48.0,21.0,17.0,-15.0,34.0,-16.0,-21.0,20.0,24.0,-24.0,0.0
2025-07-11T17:04:03.124341,-26.0,88.0,3.0,-12.0,-78.0,-69.0,-42.0,24.0,61.0,-29.0,15.0,-3.0
2025-07-11T17:04:03.132066,-40.0,-45.0,-29.0,-5.0,-47.0,4.0,0.0,56.0,0.0,23.0,4.0,41.0
2025-07-11T17:04:03.136577,-38.0,-57.0,-54.0,-8.0,-25.0,49.0,-26.0,45.0,40.0,-13.0,35.0,10.0
2025-07-11T17:04:03.144378,-22.0,48.0,-42.0,-10.0,-5.0,-3.0,-45.0,-43.0,-59.0,0.0,-25.0,64.0
2025-07-11T17:04:03.148690,21.0,-37.0,20.0,-66.0,49.0,-39.0,3.0,2.0,90.0,103.0,-50.0,9.0
2025-07-11T17:04:03.156660,33.0,43.0,-30.0,30.0,-30.0,-40.0,-61.0,-11.0,23.0,19.0,-4.0,84.0
2025-07-11T17:04:03.161303,3.0,41.0,-26.0,11.0,-53.0,2.0,-41.0,11.0,-1.0,11.0,-44.0,56.0
2025-07-11T17:04:03.168819,23.0,-41.0,2.0,-60.0,-35.0,-39.0,-69.0,41.0,-2.0,-10.0,-31.0,89.0
2025-07-11T17:04:03.172942,22.0,-13.0,-31.0,2.0,-34.0,-7.0,-40.0,-55.0,17.0,98.0,-19.0,70.0
2025-07-11T17:04:03.177354,2.0,-20.0,2.0,29.0,8.0,-4.0,41.0,29.0,17.0,-1.0,-1.0,51.0
2025-07-11T17:04:03.185162,55.0,58.0,50.0,62.0,3.0,-44.0,-18.0,30.0,-69.0,58.0,-12.0,84.0
2025-07-11T17:04:03.189343,-15.0,-76.0,-28.0,-29.0,16.0,-28.0,3.0,-47.0,-73.0,63.0,1.0,37.0
2025-07-11T17:04:03.197543,16.0,-27.0,27.0,18.0,-1.0,12.0,8.0,-12.0,-29.0,-20.0,-45.0,32.0
2025-07-11T17:04:03.201596,7.0,-33.0,-72.0,-19.0,50.0,-76.0,19.0,-19.0,54.0,1.0,-5.0,60.0
2025-07-11T17:04:03.209758,-43.0,6.0,-5.0,-43.0,56.0,-70.0,41.0,65.0,17.0,-45.0,-45.0,70.0
2025-07-11T17:04:03.213912,-25.0,2.0,-39.0,5.0,-62.0,-18.0,-2.0,47.0,-23.0,13.0,4.0,25.0
2025-07-11T17:04:03.222212,24.0,28.0,-6.0,41.0,-32.0,9.0,26.0,28.0,-44.0,0.0,-91.0,49.0
2025-07-11T17:04:03.226372,-45.0,38.0,9.0,-73.0,-9.0,4.0,-3.0,34.0,-1.0,46.0,-8.0,-71.0
2025-07-11T17:04:03.234400,50.0,5.0,49.0,26.0,6.0,-53.0,-14.0,-8.0,-37.0,-35.0,-56.0,2.0
2025-07-11T17:04:03.238601,32.0,58.0,-73.0,6.0,-5.0,-27.0,-6.0,62.0,-3.0,-3.0,-36.0,-29.0
2025-07-11T17:04:03.246740,5.0,-13.0,4.0,17.0,-39.0,54.0,-47.0,-6.0,38.0,31.0,-3.0,47.0
2025-07-11T17:04:03.250922,7.0,-17.0,19.0,-27.0,-4.0,16.0,16.0,32.0,-17.0,-2.0,4.0,41.0
2025-07-11T17:04:03.258955,-62.0,-36.0,-51.0,32.0,-51.0,-99.0,22.0,-1.0,32.0,33.0,-8.0,21.0
2025-07-11T17:04:03.263523,13.0,-62.0,-21.0,-31.0,9.0,-2.0,96.0,42.0,47.0,4.0,-12.0,46.0
2025-07-11T17:04:03.267866,3.0,-14.0,-42.0,-11.0,1.0,38.0,-5.0,15.0,-4.0,60.0,18.0,25.0
2025-07-11T17:04:03.275370,2.0,13.0,3.0,23.0,4.0,-5.0,-10.0,20.0,0.0,5.0,39.0,11.0
2025-07-11T17:04:03.279400,-9.0,30.0,-36.0,12.0,33.0,57.0,9.0,39.0,30.0,-16.0,-61.0,-5.0
2025-07-11T17:04:03.287990,-63.0,26.0,0.0,5.0,-64.0,-28.0,13.0,-27.0,-42.0,12.0,-72.0,-20.0
2025-07-11T17:04:03.291716,32.0,-29.0,30.0,25.0,-51.0,-30.0,-34.0,-31.0,78.0,-3.0,7.0,38.0
2025-07-11T17:04:03.300390,-48.0,-10.0,-14.0,90.0,-46.0,20.0,-3.0,-32.0,72.0,-53.0,-2.0,77.0
