timestamp_us,position
1754922879302030,100
1754922879317762,100
1754922879333910,100
1754922879349794,100
1754922879365741,100
1754922879381772,100
1754922879397853,100
1754922879413968,100
1754922879429759,100
1754922879445994,100
1754922879461963,100
1754922879477834,100
1754922879493770,100
1754922879509716,100
1754922879525699,100
1754922879541661,100
1754922879557624,100
1754922879573838,100
1754922879589802,100
1754922879605626,100
1754922879621624,100
1754922879637653,100
1754922879653605,100
1754922879669826,100
1754922879685641,100
1754922879701578,100
1754922879717527,100
1754922879733555,100
1754922879749572,100
1754922879765544,100
1754922879781525,100
1754922879813537,100
1754922879829479,101
1754922879845631,102
1754922879877513,104
1754922879893541,106
1754922879909550,108
1754922879941515,109
1754922879957373,111
1754922879973410,112
1754922880005345,113
1754922880021398,115
1754922880037369,116
1754922880069525,117
1754922880085506,119
1754922880101338,120
1754922880133305,121
1754922880149308,123
1754922880165339,124
1754922880197292,125
1754922880213282,127
1754922880229330,128
1754922880261499,129
1754922880277269,131
1754922880293233,132
1754922880325232,134
1754922880341231,135
1754922880357222,136
1754922880389446,138
1754922880405151,139
1754922880421385,140
1754922880453154,142
1754922880469165,143
1754922880485141,144
1754922880517119,146
1754922880533107,147
1754922880549251,149
1754922880581074,150
1754922880597103,152
1754922880613057,153
1754922880645054,154
1754922880661064,156
1754922880677045,157
1754922880709038,158
1754922880725237,160
1754922880741249,161
1754922880773005,162
1754922880789215,163
1754922880804950,163
1754922880836980,163
1754922880852951,163
1754922880868939,163
1754922880901165,163
1754922880916878,163
1754922880932884,163
1754922880948839,163
1754922880964968,163
1754922880981053,163
1754922880997074,163
1754922881012864,163
1754922881028812,163
1754922881044838,163
1754922881060765,163
1754922881076778,163
1754922881092791,163
1754922881108775,163
1754922881124832,163
1754922881140776,163
1754922881156732,163
1754922881172758,163
1754922881188743,163
1754922881204732,163
1754922881220716,163
1754922881236762,163
1754922881252726,163
1754922881268731,163
1754922881284691,163
1754922881300695,163
1754922881316695,163
1754922881332692,163
1754922881348670,163
1754922881364635,163
1754922881380636,163
1754922881412645,163
1754922881428663,164
1754922881444706,165
1754922881476638,167
1754922881492630,169
1754922881508666,171
1754922881540577,172
1754922881556566,174
1754922881572602,175
1754922881604534,176
1754922881620511,176
1754922881636539,176
1754922881668485,176
1754922881684475,176
1754922881700454,176
1754922881732483,176
1754922881748442,176
1754922881764435,176
1754922881780403,176
1754922881796379,176
1754922881812454,176
1754922881828416,176
1754922881844389,176
1754922881860381,176
1754922881876334,176
1754922881892387,176
1754922881908561,176
1754922881924544,176
1754922881940482,176
1754922881956403,176
1754922881972550,176
1754922881988358,176
1754922882004316,176
1754922882020335,176
1754922882036320,176
1754922882052411,176
1754922882068517,176
1754922882084412,176
1754922882100415,176
1754922882116326,176
1754922882132221,176
1754922882148228,176
1754922882164277,176
1754922882180240,176
1754922882196219,176
1754922882212211,176
1754922882244167,176
1754922882260103,175
1754922882276125,174
1754922882308156,172
1754922882324130,170
1754922882340120,169
1754922882372197,167
1754922882388154,166
1754922882404228,165
1754922882436078,163
1754922882452091,163
1754922882468051,163
1754922882500049,163
1754922882516048,163
1754922882532087,163
1754922882564037,163
1754922882579985,163
1754922882595984,163
1754922882612008,163
1754922882628030,163
1754922882643994,163
1754922882659986,163
1754922882675922,163
1754922882691931,163
1754922882707932,163
1754922882723905,163
1754922882740084,163
1754922882755989,163
1754922882771880,163
1754922882787911,163
1754922882803881,163
1754922882819861,163
1754922882835840,163
1754922882851878,163
1754922882867824,163
1754922882883872,163
1754922882899829,163
1754922882915838,163
1754922882931829,163
1754922882947836,163
1754922882963803,163
1754922882979843,163
1754922882995791,163
1754922883011787,163
1754922883027794,163
1754922883043742,163
1754922883075876,163
1754922883091970,162
1754922883107995,161
1754922883139699,159
1754922883155718,158
1754922883171876,156
1754922883203625,155
1754922883219609,153
1754922883235822,152
1754922883267667,151
1754922883283661,149
1754922883299649,148
1754922883331734,147
1754922883347656,145
1754922883363566,144
1754922883395636,143
1754922883411601,141
1754922883427672,140
1754922883459777,138
1754922883475575,137
1754922883491660,136
1754922883523550,134
1754922883539522,133
1754922883555528,132
1754922883587723,130
1754922883603478,129
1754922883619459,128
1754922883651420,126
1754922883667455,125
1754922883683413,124
1754922883715392,122
1754922883731372,121
1754922883747383,120
1754922883779404,118
1754922883795351,117
1754922883811357,116
1754922883843336,114
1754922883859328,113
1754922883875316,112
1754922883907376,111
1754922883923535,109
1754922883939282,108
1754922883971442,106
1754922883987235,104
1754922884003258,103
1754922884035277,102
1754922884051238,100
1754922884067218,100
1754922884099197,100
1754922884115162,100
1754922884131166,100
1754922884163170,100
1754922884179165,100
1754922884195194,100
1754922884227125,100
1754922884243159,100
1754922884259081,100
1754922884275161,100
1754922884291081,100
1754922884307070,100
1754922884323070,100
1754922884339147,100
1754922884355057,100
1754922884371021,100
1754922884387029,100
1754922884403100,100
1754922884419050,100
1754922884434994,100
1754922884451022,100
1754922884466990,100
1754922884482953,100
1754922884498985,100
1754922884514937,100
1754922884530979,100
1754922884547014,100
1754922884562945,100
1754922884578930,100
1754922884594897,100
1754922884611107,100
1754922884626982,100
1754922884643098,100
1754922884658958,100
1754922884674847,100
1754922884690891,100
1754922884706900,100
