timestamp_us,position
38901706921,100
38901722920,100
38901738961,100
38901754773,100
38901770819,100
38901786799,100
38901802762,100
38901818712,100
38901834729,100
38901850725,100
38901866899,100
38901882767,100
38901898670,100
38901914627,100
38901930776,100
38901946657,100
38901962636,100
38901978608,100
38901994635,100
38902010616,100
38902026607,100
38902042636,100
38902058604,100
38902074547,100
38902090597,100
38902106570,100
38902122528,100
38902138552,100
38902154515,100
38902170633,100
38902186539,100
38902218498,100
38902234495,101
38902250426,103
38902282508,104
38902298384,107
38902314396,108
38902346391,109
38902362438,111
38902378364,112
38902410438,113
38902426401,115
38902442443,116
38902474318,117
38902490463,119
38902506433,120
38902538474,121
38902554381,123
38902570240,124
38902602311,125
38902618172,127
38902634183,128
38902666250,129
38902682182,131
38902698092,132
38902730144,134
38902746161,135
38902762162,136
38902794107,138
38902810076,139
38902826087,140
38902858047,142
38902874050,143
38902890056,144
38902922109,146
38902938055,148
38902953983,149
38902985961,150
38903001960,152
38903017978,153
38903049972,154
38903065951,156
38903081819,157
38903114027,158
38903129843,160
38903145822,161
38903177855,162
38903193883,163
38903209884,163
38903241832,163
38903257803,163
38903273783,163
38903305849,163
38903322028,163
38903337753,163
38903353703,163
38903369662,163
38903385680,163
38903401641,163
38903417583,163
38903433624,163
38903449642,163
38903465619,163
38903481660,163
38903497590,163
38903513643,163
38903529642,163
38903545608,163
38903561625,163
38903577636,163
38903593587,163
38903609610,163
38903625475,163
38903641528,163
38903657588,163
38903673491,163
38903689542,163
38903705508,163
38903721569,163
38903737442,163
38903753415,163
38903769436,163
38903785475,163
38903817397,163
38903833377,164
38903849364,165
38903881347,167
38903897361,169
38903913385,171
38903945356,172
38903961327,174
38903977281,175
38904009273,176
38904025268,176
38904041249,176
38904073202,176
38904089242,176
38904105189,176
38904137218,176
38904153153,176
38904169123,176
38904185244,176
38904201181,176
38904217158,176
38904233114,176
38904249197,176
38904265036,176
38904281037,176
38904297061,176
38904313043,176
38904329020,176
38904345063,176
38904361064,176
38904377049,176
38904392987,176
38904408972,176
38904424960,176
38904440980,176
38904456938,176
38904472957,176
38904488956,176
38904504966,176
38904520898,176
38904536878,176
38904552838,176
38904568938,176
38904584915,176
38904601030,176
38904616841,176
38904648840,176
38904664860,175
38904680805,174
38904712890,172
38904728919,170
38904744915,169
38904776769,168
38904792727,166
38904808749,165
38904840837,164
38904856708,163
38904872786,163
38904904690,163
38904920699,163
38904936542,163
38904968599,163
38904984550,163
38905000559,163
38905016641,163
38905032559,163
38905048567,163
38905064641,163
38905080507,163
38905096587,163
38905112609,163
38905128516,163
38905144578,163
38905160629,163
38905176582,163
38905192564,163
38905208489,163
38905224429,163
38905240486,163
38905257084,163
38905272406,163
38905288619,163
38905304405,163
38905320427,163
38905336383,163
38905352380,163
38905368446,163
38905384559,163
38905400325,163
38905416267,163
38905432302,163
38905448269,163
38905480278,163
38905496377,162
38905512351,161
38905544260,160
38905560210,158
38905576306,157
38905608205,155
38905624204,154
38905640240,153
38905672205,151
38905688144,150
38905704064,149
38905736073,147
38905752141,146
38905768214,144
38905800038,143
38905815995,141
38905832080,140
38905863968,139
38905879967,137
38905896038,136
38905927975,135
38905943964,133
38905959973,132
38905991983,131
38906008263,129
38906023949,128
38906055920,127
38906071863,125
38906087899,124
38906119765,123
38906135749,121
38906151775,120
38906183835,119
38906199723,117
38906215706,116
38906247761,115
38906263772,113
38906279674,112
38906311682,111
38906327752,109
38906343727,108
38906375630,107
38906391630,105
38906407597,104
38906439872,102
38906455607,101
38906471557,100
38906503521,100
38906519640,100
38906535690,100
38906567632,100
38906583468,100
38906599453,100
38906631465,100
38906647416,100
38906663464,100
38906679448,100
38906695497,100
38906711485,100
38906727418,100
38906743403,100
38906759447,100
38906775475,100
38906791791,100
38906807442,100
38906823418,100
38906839456,100
38906855310,100
38906871252,100
38906887333,100
38906903254,100
38906919287,100
38906935242,100
38906951193,100
38906967207,100
38906983224,100
38906999288,100
38907015196,100
38907031263,100
38907047249,100
38907063160,100
38907079152,100
38907095189,100
38907111117,100
