timestamp_us,position
128820982535,100
128820998346,100
128821014373,100
128821030346,100
128821046383,100
128821062277,100
128821078297,100
128821094425,100
128821110250,100
128821126484,100
128821142451,100
128821158458,100
128821174287,100
128821190393,100
128821206281,100
128821222289,100
128821238188,100
128821254187,100
128821270233,100
128821286185,100
128821302288,100
128821318176,100
128821334202,100
128821350194,100
128821366249,100
128821382152,100
128821398284,100
128821414198,100
128821430246,100
128821446217,100
128821462101,100
128821494230,100
128821510109,101
128821526138,103
128821558355,104
128821574095,107
128821590146,108
128821622230,109
128821638169,111
128821654083,112
128821686153,113
128821702013,115
128821717984,116
128821750035,118
128821766038,120
128821782225,121
128821813939,122
128821829999,124
128821846050,125
128821877954,126
128821894081,127
128821909929,128
128821941924,130
128821957936,132
128821973926,133
128822005939,134
128822021937,136
128822037890,137
128822069893,138
128822086026,140
128822101934,141
128822133922,142
128822149929,144
128822165865,145
128822197903,146
128822213832,148
128822229967,149
128822261900,151
128822277973,152
128822293740,153
128822325971,155
128822341761,156
128822357890,157
128822389858,159
128822405741,160
128822421725,161
128822453924,163
128822469824,163
128822485688,163
128822517848,163
128822533675,163
128822549641,163
128822581820,163
128822597596,163
128822613658,163
128822629762,163
128822645782,163
128822661686,163
128822677640,163
128822693819,163
128822709570,163
128822725702,163
128822741617,163
128822757662,163
128822773716,163
128822789502,163
128822805533,163
128822821667,163
128822837486,163
128822853629,163
128822869671,163
128822885471,163
128822901647,163
128822917636,163
128822933669,163
128822949677,163
128822965463,163
128822981501,163
128822997448,163
128823013417,163
128823029429,163
128823045455,163
128823061537,163
128823093499,163
128823109492,164
128823125397,165
128823157590,167
128823173386,169
128823189355,170
128823221415,172
128823237416,174
128823253406,175
128823285350,176
128823301465,176
128823317554,176
128823349339,176
128823365506,176
128823381300,176
128823413471,176
128823429297,176
128823445261,176
128823461291,176
128823477423,176
128823493327,176
128823509302,176
128823525306,176
128823541429,176
128823557261,176
128823573294,176
128823589267,176
128823605263,176
128823621269,176
128823637271,176
128823653284,176
128823669199,176
128823685202,176
128823701294,176
128823717190,176
128823733158,176
128823749276,176
128823765328,176
128823781322,176
128823797135,176
128823813188,176
128823829082,176
128823845126,176
128823861111,176
128823877036,176
128823893061,176
128823925144,176
128823941069,175
128823957247,174
128823989084,172
128824005105,170
128824021018,169
128824052995,167
128824069018,166
128824085212,165
128824117016,164
128824132961,163
128824149031,163
128824180978,163
128824196938,163
128824212928,163
128824244946,163
128824260893,163
128824276984,163
128824293121,163
128824309114,163
128824324919,163
128824340956,163
128824356892,163
128824372880,163
128824388866,163
128824404801,163
128824420803,163
128824436818,163
128824452782,163
128824469014,163
128824484972,163
128824500969,163
128824516787,163
128824533015,163
128824548859,163
128824564795,163
128824581047,163
128824596913,163
128824612753,163
128824628969,163
128824644947,163
128824660717,163
128824676993,163
128824692741,163
128824708640,163
128824724755,163
128824756711,163
128824772902,162
128824788838,161
128824820665,160
128824836634,158
128824852594,156
128824884664,155
128824900598,153
128824916599,152
128824948799,151
128824964832,149
128824980822,148
128825012586,147
128825028612,145
128825044782,144
128825076584,143
128825092479,141
128825108592,140
128825140536,138
128825156565,137
128825172704,136
128825204708,134
128825220575,133
128825236549,132
128825268514,130
128825284594,129
128825300664,128
128825332692,126
128825348510,125
128825364447,124
128825396432,122
128825412522,121
128825428426,120
128825460634,118
128825476617,117
128825492604,116
128825524400,114
128825540386,112
128825556386,111
128825588590,110
128825604323,108
128825620390,107
128825652405,106
128825668592,104
128825684576,103
128825716318,102
128825732315,100
128825748282,100
128825780304,100
128825796437,100
128825812470,100
128825844467,100
128825860269,100
128825876273,100
128825892326,100
128825908254,100
128825924419,100
128825940353,100
128825956248,100
128825972223,100
128825988214,100
128826004261,100
128826020380,100
128826036195,100
128826052181,100
128826068196,100
128826084212,100
128826100181,100
128826116221,100
128826132097,100
128826148290,100
128826164278,100
128826180200,100
128826196094,100
128826212094,100
128826228052,100
128826244215,100
128826260248,100
128826276065,100
128826292243,100
128826308243,100
128826324196,100
