timestamp_us,position
1755604744617381,100
1755604744633531,100
1755604744649417,100
1755604744665537,100
1755604744681381,100
1755604744697663,100
1755604744713383,100
1755604744729428,100
1755604744745525,100
1755604744761525,100
1755604744777391,100
1755604744793395,100
1755604744809414,100
1755604744825401,100
1755604744841368,100
1755604744857260,100
1755604744873341,100
1755604744889427,100
1755604744905332,100
1755604744921507,100
1755604744937506,100
1755604744953378,100
1755604744969329,100
1755604744985347,100
1755604745001286,100
1755604745017266,100
1755604745033329,100
1755604745049412,100
1755604745065448,100
1755604745081201,100
1755604745097396,100
1755604745129216,100
1755604745145205,101
1755604745161125,102
1755604745193326,104
1755604745209389,106
1755604745225273,107
1755604745257347,109
1755604745273330,110
1755604745289148,111
1755604745321118,113
1755604745337078,114
1755604745353112,115
1755604745385232,117
1755604745401212,118
1755604745417180,119
1755604745449191,121
1755604745465000,122
1755604745480972,123
1755604745512997,124
1755604745529058,126
1755604745544900,127
1755604745577054,128
1755604745592858,130
1755604745608983,131
1755604745640885,133
1755604745656903,134
1755604745672868,135
1755604745704981,136
1755604745720992,138
1755604745736989,139
1755604745769016,140
1755604745784958,142
1755604745800965,143
1755604745832782,144
1755604745848731,146
1755604745864828,147
1755604745896962,148
1755604745912788,150
1755604745928833,151
1755604745960909,152
1755604745976923,154
1755604745992729,155
1755604746024774,156
1755604746040944,158
1755604746056755,159
1755604746088816,160
1755604746104693,162
1755604746120745,163
1755604746152707,163
1755604746168668,163
1755604746184643,163
1755604746216662,163
1755604746232627,163
1755604746248662,163
1755604746280614,163
1755604746296584,163
1755604746312546,163
1755604746328452,163
1755604746344565,163
1755604746360499,163
1755604746376666,163
1755604746392671,163
1755604746408682,163
1755604746424648,163
1755604746440634,163
1755604746456515,163
1755604746472466,163
1755604746488354,163
1755604746504279,163
1755604746520271,163
1755604746536313,163
1755604746552365,163
1755604746568497,163
1755604746584434,163
1755604746600466,163
1755604746616586,163
1755604746632434,163
1755604746648420,163
1755604746664449,163
1755604746680332,163
1755604746696357,163
1755604746712538,163
1755604746728496,163
1755604746744489,163
1755604746760264,163
1755604746792280,163
1755604746808239,164
1755604746824220,165
1755604746856251,167
1755604746872368,169
1755604746888195,170
1755604746920277,172
1755604746936407,173
1755604746952368,174
1755604746984151,175
1755604747000141,176
1755604747016139,176
1755604747048353,176
1755604747064269,176
1755604747080090,176
1755604747112250,176
1755604747128167,176
1755604747144325,176
1755604747160083,176
1755604747176016,176
1755604747192111,176
1755604747208224,176
1755604747224190,176
1755604747240062,176
1755604747256203,176
1755604747272046,176
1755604747288157,176
1755604747303958,176
1755604747320019,176
1755604747336034,176
1755604747351967,176
1755604747368026,176
1755604747384137,176
1755604747400102,176
1755604747416072,176
1755604747432076,176
1755604747447903,176
1755604747464042,176
1755604747479836,176
1755604747495886,176
1755604747511919,176
1755604747527908,176
1755604747544025,176
1755604747559987,176
1755604747575970,176
1755604747591973,176
1755604747623860,176
1755604747639717,175
1755604747655761,175
1755604747687712,173
1755604747703880,171
1755604747719917,169
1755604747751878,168
1755604747767898,166
1755604747783715,165
1755604747815796,164
1755604747831729,163
1755604747847625,163
1755604747879710,163
1755604747895597,163
1755604747911734,163
1755604747943617,163
1755604747959698,163
1755604747975578,163
1755604747991509,163
1755604748007537,163
1755604748023479,163
1755604748039524,163
1755604748055485,163
1755604748071677,163
1755604748087673,163
1755604748103595,163
1755604748119663,163
1755604748135577,163
1755604748151544,163
1755604748167456,163
1755604748183501,163
1755604748199526,163
1755604748215456,163
1755604748231601,163
1755604748247646,163
1755604748263434,163
1755604748279330,163
1755604748295532,163
1755604748311514,163
1755604748327423,163
1755604748343384,163
1755604748359316,163
1755604748375276,163
1755604748391538,163
1755604748407477,163
1755604748423375,163
1755604748455306,163
1755604748471383,162
1755604748487319,161
1755604748519369,160
1755604748535243,158
1755604748551509,157
1755604748583325,155
1755604748599416,154
1755604748615353,153
1755604748647414,151
1755604748663282,149
1755604748679277,148
1755604748711412,147
1755604748727411,145
1755604748743406,145
1755604748775192,143
1755604748791089,142
1755604748807064,141
1755604748839185,139
1755604748855038,138
1755604748871068,137
1755604748903190,135
1755604748919009,134
1755604748935116,133
1755604748967280,131
1755604748983039,130
1755604748999027,129
1755604749031027,127
1755604749047162,126
1755604749063115,125
1755604749095128,124
1755604749111143,122
1755604749127005,121
1755604749159007,120
1755604749174939,118
1755604749190965,117
1755604749223149,116
1755604749239031,114
1755604749255046,113
1755604749287052,112
1755604749303042,110
1755604749318872,109
1755604749350905,108
1755604749366858,107
1755604749383000,106
1755604749414972,104
1755604749430746,102
1755604749446933,101
1755604749478797,100
1755604749494739,100
1755604749510771,100
1755604749542832,100
1755604749558874,100
1755604749574744,100
1755604749606713,100
1755604749622726,100
1755604749638871,100
1755604749654688,100
1755604749670648,100
1755604749686600,100
1755604749702649,100
1755604749718734,100
1755604749734818,100
1755604749750837,100
1755604749766636,100
1755604749782570,100
1755604749798616,100
1755604749814605,100
1755604749830628,100
1755604749846597,100
1755604749862449,100
1755604749878471,100
1755604749894526,100
1755604749910444,100
1755604749926527,100
1755604749942623,100
1755604749958565,100
1755604749974603,100
1755604749990561,100
1755604750006483,100
1755604750022472,100
1755604750038503,100
1755604750054687,100
1755604750070548,100
1755604750086579,100
