timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-11T17:30:31.184066,-68.0,69.0,29.0,-8.0,41.0,75.0,26.0,14.0,25.0,47.0,21.0,11.0
2025-07-11T17:30:31.188508,-18.0,30.0,11.0,-25.0,-1.0,-5.0,38.0,11.0,-1.0,42.0,50.0,-55.0
2025-07-11T17:30:31.196648,101.0,47.0,33.0,-26.0,-9.0,53.0,-14.0,29.0,64.0,41.0,15.0,-36.0
2025-07-11T17:30:31.201500,-41.0,10.0,25.0,-74.0,-35.0,79.0,0.0,8.0,54.0,97.0,13.0,-62.0
2025-07-11T17:30:31.208782,-26.0,80.0,62.0,0.0,-29.0,-17.0,-15.0,-1.0,-4.0,14.0,16.0,-5.0
2025-07-11T17:30:31.213066,-9.0,36.0,17.0,46.0,6.0,-21.0,-96.0,21.0,59.0,45.0,31.0,-63.0
2025-07-11T17:30:31.221077,-57.0,-27.0,15.0,-20.0,20.0,-27.0,12.0,-99.0,28.0,19.0,42.0,15.0
2025-07-11T17:30:31.225535,-27.0,81.0,69.0,-21.0,8.0,-29.0,-41.0,-20.0,61.0,25.0,6.0,-12.0
2025-07-11T17:30:31.233286,-12.0,-14.0,59.0,-59.0,50.0,7.0,40.0,22.0,-24.0,96.0,-59.0,3.0
2025-07-11T17:30:31.238317,7.0,21.0,-30.0,-42.0,2.0,53.0,-67.0,-51.0,-15.0,-24.0,54.0,-106.0
2025-07-11T17:30:31.241793,6.0,-1.0,30.0,-19.0,45.0,34.0,-21.0,34.0,46.0,59.0,45.0,-33.0
2025-07-11T17:30:31.250523,-11.0,47.0,-58.0,-32.0,58.0,51.0,10.0,-28.0,-59.0,53.0,10.0,-32.0
2025-07-11T17:30:31.257926,-6.0,94.0,-80.0,-22.0,-34.0,19.0,104.0,-43.0,28.0,30.0,-41.0,-16.0
2025-07-11T17:30:31.262122,-12.0,-48.0,21.0,-14.0,59.0,59.0,-6.0,-4.0,-29.0,6.0,-39.0,4.0
2025-07-11T17:30:31.266285,31.0,17.0,-34.0,29.0,18.0,-1.0,17.0,47.0,18.0,29.0,-9.0,20.0
2025-07-11T17:30:31.274319,32.0,26.0,2.0,-28.0,16.0,-33.0,-53.0,31.0,67.0,15.0,-4.0,-6.0
2025-07-11T17:30:31.278465,-37.0,0.0,-16.0,-10.0,37.0,45.0,45.0,3.0,65.0,-1.0,-14.0,-48.0
2025-07-11T17:30:31.286622,73.0,-21.0,7.0,-28.0,-25.0,-11.0,30.0,-8.0,46.0,-7.0,27.0,-39.0
2025-07-11T17:30:31.290957,5.0,-45.0,-10.0,-26.0,2.0,-28.0,-20.0,-29.0,29.0,-30.0,-50.0,4.0
2025-07-11T17:30:31.298946,-1.0,47.0,-18.0,-63.0,11.0,44.0,19.0,-35.0,25.0,93.0,-56.0,10.0
2025-07-11T17:30:31.303094,107.0,73.0,8.0,-64.0,26.0,-31.0,-13.0,51.0,-46.0,19.0,-22.0,-80.0
2025-07-11T17:30:31.311343,11.0,-74.0,29.0,-21.0,48.0,-6.0,-30.0,-40.0,-41.0,-27.0,25.0,-45.0
2025-07-11T17:30:31.315492,8.0,0.0,62.0,7.0,95.0,36.0,40.0,43.0,26.0,39.0,50.0,-15.0
2025-07-11T17:30:31.323529,8.0,-24.0,15.0,-47.0,68.0,-7.0,22.0,30.0,-39.0,28.0,52.0,-90.0
2025-07-11T17:30:31.327746,-40.0,-3.0,62.0,30.0,23.0,29.0,25.0,59.0,13.0,-49.0,74.0,-68.0
2025-07-11T17:30:31.335893,-45.0,5.0,-33.0,-31.0,32.0,43.0,52.0,44.0,19.0,-30.0,12.0,5.0
2025-07-11T17:30:31.340236,-18.0,42.0,24.0,-44.0,22.0,-57.0,30.0,6.0,-37.0,20.0,2.0,-90.0
2025-07-11T17:30:31.348193,-3.0,-20.0,1.0,-133.0,-29.0,-17.0,62.0,38.0,25.0,-28.0,-3.0,-46.0
2025-07-11T17:30:31.352496,-38.0,78.0,38.0,19.0,101.0,11.0,-9.0,-41.0,29.0,-9.0,27.0,-20.0
2025-07-11T17:30:31.360492,-65.0,36.0,-70.0,-5.0,-35.0,-15.0,-47.0,43.0,77.0,-51.0,-47.0,-105.0
