timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-10T14:52:39.421726,-26.0,-15.0,67.0,-3.0,25.0,-46.0,-2.0,55.0,10.0,-48.0,27.0,-41.0
2025-07-10T14:52:39.426036,46.0,33.0,14.0,48.0,53.0,4.0,-39.0,4.0,19.0,-30.0,10.0,43.0
2025-07-10T14:52:39.434016,-29.0,21.0,44.0,-26.0,3.0,8.0,9.0,-8.0,-36.0,-16.0,58.0,-49.0
2025-07-10T14:52:39.438273,13.0,23.0,-7.0,-51.0,38.0,-83.0,4.0,105.0,-23.0,-23.0,6.0,-5.0
2025-07-10T14:52:39.446357,25.0,-27.0,10.0,-44.0,45.0,-52.0,-48.0,3.0,-46.0,-47.0,-25.0,8.0
2025-07-10T14:52:39.450604,19.0,16.0,46.0,-10.0,13.0,8.0,13.0,66.0,-31.0,30.0,-34.0,-24.0
2025-07-10T14:52:39.458645,-9.0,-21.0,-10.0,-10.0,88.0,-5.0,16.0,-60.0,18.0,-81.0,2.0,20.0
2025-07-10T14:52:39.462982,-40.0,13.0,-21.0,-3.0,-1.0,63.0,-48.0,16.0,3.0,-31.0,33.0,-1.0
2025-07-10T14:52:39.470907,-36.0,13.0,20.0,-24.0,-15.0,-22.0,40.0,90.0,-6.0,1.0,-55.0,11.0
2025-07-10T14:52:39.475299,27.0,100.0,20.0,-1.0,-1.0,53.0,-23.0,-48.0,-11.0,35.0,-8.0,63.0
2025-07-10T14:52:39.479425,22.0,91.0,-51.0,7.0,2.0,14.0,-1.0,-37.0,57.0,41.0,0.0,77.0
2025-07-10T14:52:39.487430,0.0,84.0,-47.0,-46.0,60.0,28.0,34.0,-23.0,55.0,20.0,36.0,25.0
2025-07-10T14:52:39.495614,16.0,78.0,-11.0,-84.0,-32.0,21.0,21.0,-59.0,-20.0,-98.0,47.0,-7.0
2025-07-10T14:52:39.499768,-48.0,-56.0,-79.0,4.0,52.0,46.0,12.0,15.0,-48.0,58.0,18.0,40.0
2025-07-10T14:52:39.504011,-12.0,1.0,22.0,-60.0,2.0,104.0,-14.0,59.0,34.0,15.0,50.0,-22.0
2025-07-10T14:52:39.511873,2.0,-41.0,-47.0,-30.0,-12.0,-2.0,-84.0,18.0,59.0,-44.0,75.0,-3.0
2025-07-10T14:52:39.516044,-5.0,62.0,-31.0,-31.0,18.0,-25.0,-58.0,-24.0,6.0,-12.0,39.0,18.0
2025-07-10T14:52:39.524412,34.0,6.0,-30.0,-28.0,43.0,21.0,7.0,-13.0,-20.0,-38.0,-17.0,-13.0
2025-07-10T14:52:39.532311,-25.0,-10.0,-62.0,-76.0,-10.0,-16.0,14.0,-61.0,18.0,-64.0,61.0,36.0
2025-07-10T14:52:39.536641,25.0,43.0,-55.0,10.0,48.0,29.0,-46.0,-8.0,41.0,-5.0,-25.0,20.0
2025-07-10T14:52:39.540912,-11.0,68.0,47.0,11.0,1.0,25.0,-101.0,18.0,-4.0,82.0,78.0,18.0
2025-07-10T14:52:39.548938,-3.0,-4.0,-9.0,-75.0,18.0,-41.0,-26.0,-47.0,45.0,-4.0,0.0,25.0
2025-07-10T14:52:39.552871,9.0,-56.0,-17.0,27.0,-62.0,11.0,-69.0,-11.0,79.0,22.0,41.0,31.0
2025-07-10T14:52:39.561156,-70.0,-63.0,53.0,18.0,-81.0,46.0,-13.0,40.0,-38.0,-21.0,-14.0,-24.0
2025-07-10T14:52:39.566151,-61.0,75.0,32.0,-36.0,24.0,-7.0,-45.0,-4.0,-20.0,18.0,-9.0,24.0
2025-07-10T14:52:39.573285,1.0,-25.0,44.0,12.0,-27.0,38.0,-34.0,15.0,-16.0,29.0,6.0,-21.0
2025-07-10T14:52:39.577916,-53.0,47.0,39.0,-46.0,12.0,-7.0,-10.0,6.0,-5.0,2.0,77.0,18.0
2025-07-10T14:52:39.585836,-47.0,-15.0,-51.0,-15.0,-9.0,6.0,45.0,-2.0,-42.0,-15.0,31.0,-29.0
2025-07-10T14:52:39.590065,-17.0,44.0,28.0,6.0,3.0,-10.0,14.0,34.0,-19.0,32.0,27.0,15.0
2025-07-10T14:52:39.597941,-82.0,24.0,33.0,16.0,46.0,-22.0,29.0,-7.0,-18.0,-10.0,54.0,15.0
2025-07-10T14:52:39.602406,27.0,59.0,-6.0,4.0,-29.0,9.0,20.0,41.0,-16.0,-12.0,49.0,3.0
2025-07-10T14:52:39.610247,-36.0,-7.0,-36.0,-20.0,38.0,21.0,-48.0,-83.0,-47.0,16.0,10.0,-50.0
2025-07-10T14:52:39.614414,-15.0,-30.0,-102.0,-46.0,64.0,16.0,0.0,-5.0,-27.0,-42.0,-36.0,-7.0
2025-07-10T14:52:39.622500,55.0,17.0,-42.0,-38.0,39.0,12.0,-9.0,2.0,-20.0,24.0,49.0,-35.0
2025-07-10T14:52:39.626904,-31.0,9.0,-44.0,6.0,33.0,4.0,-59.0,-6.0,-2.0,-68.0,4.0,57.0
2025-07-10T14:52:39.634773,-26.0,12.0,13.0,16.0,-2.0,-34.0,-2.0,-1.0,20.0,-28.0,-31.0,-50.0
2025-07-10T14:52:39.639196,21.0,-7.0,-31.0,-26.0,1.0,-55.0,-28.0,-86.0,-15.0,46.0,-7.0,3.0
2025-07-10T14:52:39.647212,-37.0,-33.0,-33.0,-13.0,-27.0,-10.0,-44.0,-26.0,12.0,82.0,-2.0,37.0
2025-07-10T14:52:39.651395,4.0,56.0,21.0,-42.0,-53.0,-40.0,-15.0,49.0,-12.0,49.0,-51.0,40.0
2025-07-10T14:52:39.659248,10.0,-21.0,-6.0,-26.0,-19.0,8.0,45.0,63.0,7.0,7.0,23.0,17.0
2025-07-10T14:52:39.663594,-3.0,98.0,-22.0,-2.0,-81.0,-24.0,-19.0,14.0,26.0,-20.0,57.0,-38.0
2025-07-10T14:52:39.671733,-47.0,-51.0,33.0,-91.0,2.0,-9.0,-27.0,-12.0,-19.0,-18.0,9.0,-14.0
2025-07-10T14:52:39.675926,-29.0,4.0,1.0,-14.0,-7.0,7.0,-36.0,26.0,3.0,-12.0,75.0,-42.0
2025-07-10T14:52:39.679818,-61.0,-24.0,12.0,51.0,13.0,0.0,30.0,58.0,-64.0,-15.0,13.0,-23.0
2025-07-10T14:52:39.688010,-5.0,-44.0,82.0,-26.0,5.0,17.0,21.0,13.0,-47.0,-96.0,28.0,48.0
2025-07-10T14:52:39.692178,27.0,-56.0,17.0,-39.0,-6.0,-24.0,41.0,15.0,41.0,-46.0,26.0,53.0
2025-07-10T14:52:39.700428,-22.0,44.0,-32.0,-24.0,-6.0,41.0,-2.0,-15.0,-16.0,9.0,-21.0,-3.0
2025-07-10T14:52:39.704401,-73.0,51.0,31.0,-36.0,-4.0,3.0,26.0,-21.0,1.0,48.0,58.0,-15.0
2025-07-10T14:52:39.712747,11.0,53.0,107.0,-13.0,50.0,-66.0,29.0,-4.0,20.0,-3.0,16.0,-68.0
2025-07-10T14:52:39.716776,-17.0,14.0,43.0,-57.0,67.0,17.0,-25.0,-77.0,41.0,22.0,-16.0,-38.0
2025-07-10T14:52:39.725003,-63.0,24.0,-57.0,21.0,45.0,-45.0,17.0,-9.0,7.0,-46.0,-1.0,-29.0
2025-07-10T14:52:39.729030,-60.0,37.0,-11.0,-4.0,-33.0,8.0,-75.0,-22.0,20.0,-9.0,-4.0,-7.0
