timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-10T14:53:01.809246,-17.0,14.0,30.0,6.0,39.0,-28.0,41.0,-15.0,-16.0,-53.0,23.0,-11.0
2025-07-10T14:53:01.813660,25.0,63.0,-18.0,13.0,-1.0,-22.0,13.0,40.0,-43.0,0.0,89.0,-12.0
2025-07-10T14:53:01.821801,-72.0,26.0,-13.0,27.0,-59.0,-40.0,67.0,-43.0,23.0,57.0,61.0,-64.0
2025-07-10T14:53:01.826120,51.0,26.0,-21.0,-44.0,-34.0,60.0,-58.0,-36.0,-42.0,15.0,-30.0,21.0
2025-07-10T14:53:01.834146,18.0,-45.0,3.0,-45.0,9.0,24.0,25.0,-51.0,14.0,42.0,-22.0,-40.0
2025-07-10T14:53:01.838200,65.0,-47.0,-82.0,-31.0,15.0,-18.0,-15.0,7.0,-42.0,35.0,-57.0,8.0
2025-07-10T14:53:01.846331,-12.0,-11.0,-21.0,-21.0,-52.0,-32.0,-42.0,12.0,-10.0,4.0,68.0,-4.0
2025-07-10T14:53:01.850426,-39.0,-47.0,78.0,11.0,32.0,31.0,44.0,-28.0,9.0,-71.0,52.0,27.0
2025-07-10T14:53:01.854583,25.0,-9.0,-53.0,-25.0,56.0,7.0,-10.0,14.0,63.0,-29.0,-55.0,-10.0
2025-07-10T14:53:01.862818,18.0,1.0,-11.0,-13.0,6.0,-22.0,8.0,6.0,79.0,-30.0,0.0,-36.0
2025-07-10T14:53:01.866828,-23.0,-12.0,-27.0,-14.0,-40.0,-20.0,9.0,13.0,26.0,-19.0,57.0,-17.0
2025-07-10T14:53:01.875179,-21.0,-49.0,-26.0,-25.0,-8.0,23.0,35.0,-42.0,17.0,14.0,17.0,56.0
2025-07-10T14:53:01.879096,-49.0,-8.0,18.0,-16.0,54.0,-32.0,38.0,8.0,4.0,41.0,2.0,-6.0
2025-07-10T14:53:01.887229,-47.0,32.0,27.0,-10.0,88.0,-3.0,-80.0,71.0,9.0,56.0,-15.0,52.0
2025-07-10T14:53:01.891399,44.0,-19.0,62.0,-23.0,-10.0,-28.0,-3.0,30.0,24.0,52.0,-27.0,6.0
