timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-10T13:55:35.244809,-34.0,39.0,63.0,40.0,-65.0,46.0,68.0,59.0,-74.0,42.0,-54.0,55.0
2025-07-10T13:55:35.249142,60.0,23.0,-9.0,33.0,-52.0,5.0,70.0,48.0,-4.0,44.0,-91.0,79.0
2025-07-10T13:55:35.257089,12.0,35.0,39.0,47.0,2.0,45.0,57.0,48.0,-31.0,58.0,-20.0,52.0
2025-07-10T13:55:35.261361,-65.0,-2.0,-17.0,-15.0,-47.0,-32.0,88.0,73.0,-17.0,-1.0,-3.0,46.0
2025-07-10T13:55:35.269252,28.0,11.0,91.0,-35.0,11.0,64.0,122.0,43.0,-38.0,73.0,-18.0,93.0
2025-07-10T13:55:35.273548,-86.0,-62.0,12.0,22.0,-51.0,30.0,6.0,35.0,-33.0,63.0,-56.0,-3.0
2025-07-10T13:55:35.281519,-44.0,54.0,53.0,-40.0,-57.0,-65.0,49.0,36.0,-57.0,19.0,-105.0,122.0
2025-07-10T13:55:35.286046,-91.0,60.0,64.0,6.0,-48.0,-16.0,51.0,54.0,14.0,27.0,-65.0,54.0
2025-07-10T13:55:35.293904,-11.0,47.0,30.0,13.0,-16.0,32.0,48.0,51.0,15.0,52.0,-89.0,92.0
2025-07-10T13:55:35.298312,8.0,50.0,56.0,-22.0,-22.0,21.0,54.0,31.0,34.0,67.0,-87.0,55.0
2025-07-10T13:55:35.306253,-46.0,-18.0,35.0,-27.0,30.0,67.0,10.0,37.0,36.0,24.0,-70.0,55.0
2025-07-10T13:55:35.310497,31.0,-40.0,90.0,19.0,-26.0,-6.0,69.0,14.0,-9.0,38.0,-69.0,63.0
2025-07-10T13:55:35.314586,-42.0,-6.0,77.0,-4.0,77.0,-32.0,5.0,88.0,82.0,77.0,-50.0,54.0
2025-07-10T13:55:35.322645,3.0,3.0,70.0,61.0,10.0,9.0,57.0,17.0,-41.0,6.0,-11.0,59.0
2025-07-10T13:55:35.326711,44.0,-21.0,101.0,-6.0,46.0,9.0,51.0,112.0,42.0,-4.0,-31.0,-15.0
2025-07-10T13:55:35.334982,56.0,-1.0,59.0,66.0,-7.0,-40.0,101.0,114.0,-26.0,71.0,-85.0,6.0
2025-07-10T13:55:35.339123,-62.0,-43.0,105.0,-26.0,0.0,45.0,42.0,16.0,-33.0,29.0,-25.0,44.0
2025-07-10T13:55:35.347358,-23.0,15.0,43.0,-7.0,28.0,36.0,74.0,69.0,-14.0,-13.0,-50.0,-19.0
2025-07-10T13:55:35.351406,33.0,50.0,-36.0,49.0,18.0,37.0,51.0,43.0,4.0,34.0,-98.0,-39.0
2025-07-10T13:55:35.359554,46.0,44.0,5.0,-34.0,102.0,-29.0,-5.0,16.0,23.0,39.0,-30.0,1.0
2025-07-10T13:55:35.363596,46.0,-83.0,47.0,-20.0,6.0,37.0,60.0,0.0,61.0,39.0,-37.0,31.0
2025-07-10T13:55:35.371884,-22.0,-36.0,27.0,20.0,51.0,-7.0,72.0,42.0,36.0,63.0,20.0,-17.0
2025-07-10T13:55:35.375900,20.0,-60.0,82.0,47.0,45.0,-22.0,25.0,27.0,16.0,-8.0,7.0,-46.0
2025-07-10T13:55:35.384159,16.0,-39.0,61.0,-9.0,24.0,87.0,95.0,1.0,-12.0,6.0,28.0,5.0
2025-07-10T13:55:35.388425,9.0,-69.0,66.0,-14.0,-17.0,-3.0,-32.0,-1.0,-21.0,-7.0,79.0,9.0
2025-07-10T13:55:35.396348,37.0,-22.0,62.0,2.0,-58.0,52.0,-5.0,42.0,0.0,-40.0,56.0,94.0
2025-07-10T13:55:35.400696,-6.0,-27.0,56.0,-7.0,-15.0,40.0,19.0,38.0,18.0,-16.0,-103.0,31.0
2025-07-10T13:55:35.408729,-38.0,52.0,86.0,-22.0,-43.0,18.0,-3.0,42.0,-30.0,16.0,-66.0,49.0
2025-07-10T13:55:35.412933,4.0,72.0,72.0,-67.0,62.0,26.0,27.0,44.0,7.0,-31.0,-35.0,61.0
2025-07-10T13:55:35.420942,-20.0,66.0,81.0,-35.0,31.0,9.0,82.0,96.0,15.0,16.0,-54.0,38.0
2025-07-10T13:55:35.425291,-26.0,30.0,38.0,13.0,16.0,-44.0,9.0,30.0,15.0,38.0,-71.0,41.0
2025-07-10T13:55:35.433339,-50.0,49.0,-26.0,24.0,-1.0,-56.0,-19.0,83.0,-12.0,59.0,-18.0,59.0
2025-07-10T13:55:35.437486,-5.0,78.0,43.0,44.0,-66.0,11.0,89.0,52.0,50.0,13.0,-39.0,85.0
2025-07-10T13:55:35.445481,18.0,-23.0,13.0,-4.0,-19.0,7.0,78.0,87.0,24.0,-23.0,-69.0,32.0
2025-07-10T13:55:35.449729,41.0,-13.0,63.0,-30.0,74.0,84.0,7.0,-17.0,17.0,58.0,4.0,48.0
2025-07-10T13:55:35.457809,30.0,-41.0,99.0,-24.0,-6.0,-2.0,66.0,152.0,-54.0,75.0,-9.0,87.0
2025-07-10T13:55:35.462001,73.0,-43.0,39.0,36.0,-23.0,37.0,44.0,57.0,-9.0,63.0,-29.0,77.0
2025-07-10T13:55:35.470081,-32.0,-24.0,63.0,-48.0,87.0,-13.0,-24.0,8.0,-33.0,22.0,-55.0,33.0
2025-07-10T13:55:35.474304,-50.0,-10.0,41.0,31.0,13.0,47.0,53.0,68.0,-41.0,42.0,-34.0,62.0
2025-07-10T13:55:35.478250,36.0,-5.0,58.0,8.0,-44.0,-54.0,48.0,72.0,48.0,-35.0,-57.0,67.0
2025-07-10T13:55:35.486584,-80.0,38.0,62.0,50.0,1.0,-29.0,-7.0,120.0,18.0,38.0,-75.0,114.0
2025-07-10T13:55:35.490545,-37.0,11.0,17.0,-16.0,15.0,52.0,-22.0,97.0,32.0,0.0,14.0,48.0
2025-07-10T13:55:35.498848,-1.0,18.0,69.0,-43.0,6.0,21.0,-20.0,146.0,-48.0,63.0,23.0,94.0
2025-07-10T13:55:35.502844,33.0,42.0,-33.0,37.0,-32.0,22.0,37.0,67.0,-36.0,5.0,-47.0,58.0
2025-07-10T13:55:35.511122,-40.0,-63.0,15.0,37.0,-10.0,10.0,-12.0,127.0,54.0,-28.0,-23.0,120.0
2025-07-10T13:55:35.515133,-7.0,-45.0,32.0,54.0,12.0,-74.0,26.0,31.0,-16.0,82.0,-50.0,87.0
2025-07-10T13:55:35.523382,21.0,-23.0,78.0,-2.0,31.0,61.0,50.0,76.0,-4.0,37.0,-81.0,57.0
2025-07-10T13:55:35.527457,-11.0,49.0,107.0,-30.0,-27.0,42.0,71.0,0.0,-18.0,26.0,-71.0,16.0
2025-07-10T13:55:35.535695,-68.0,-8.0,29.0,-4.0,-39.0,17.0,29.0,128.0,-53.0,23.0,10.0,64.0
2025-07-10T13:55:35.540065,0.0,71.0,89.0,15.0,42.0,-31.0,49.0,21.0,-7.0,25.0,-83.0,75.0
2025-07-10T13:55:35.547848,-38.0,88.0,56.0,16.0,-63.0,-20.0,45.0,97.0,-14.0,66.0,-17.0,40.0
2025-07-10T13:55:35.552375,-24.0,34.0,19.0,-15.0,11.0,30.0,55.0,86.0,-32.0,29.0,-120.0,24.0
2025-07-10T13:55:35.560275,-15.0,92.0,-51.0,9.0,-21.0,-12.0,65.0,137.0,6.0,59.0,-56.0,7.0
2025-07-10T13:55:35.564876,-17.0,-7.0,18.0,-23.0,-32.0,84.0,89.0,4.0,-40.0,32.0,-106.0,32.0
2025-07-10T13:55:35.572362,9.0,-25.0,35.0,-34.0,-3.0,20.0,62.0,49.0,-46.0,45.0,-34.0,19.0
2025-07-10T13:55:35.577562,-93.0,-15.0,37.0,-31.0,3.0,21.0,-20.0,12.0,1.0,47.0,-35.0,79.0
2025-07-10T13:55:35.584742,-52.0,-73.0,60.0,-36.0,1.0,16.0,36.0,21.0,-59.0,-13.0,-62.0,62.0
2025-07-10T13:55:35.589200,-37.0,21.0,79.0,66.0,30.0,-6.0,19.0,-9.0,-47.0,13.0,-82.0,36.0
2025-07-10T13:55:35.597118,-28.0,30.0,94.0,-31.0,-69.0,-80.0,74.0,68.0,45.0,-2.0,-52.0,46.0
2025-07-10T13:55:35.601387,-61.0,-35.0,-85.0,3.0,-1.0,-37.0,-43.0,80.0,-57.0,2.0,-59.0,67.0
2025-07-10T13:55:35.609351,-48.0,4.0,-7.0,25.0,-12.0,68.0,47.0,52.0,-41.0,24.0,-39.0,102.0
2025-07-10T13:55:35.613657,-9.0,57.0,-7.0,-21.0,-2.0,-11.0,50.0,29.0,-66.0,33.0,-12.0,22.0
2025-07-10T13:55:35.621587,-46.0,97.0,16.0,-26.0,-3.0,60.0,6.0,-2.0,-15.0,59.0,-62.0,71.0
2025-07-10T13:55:35.625958,-46.0,99.0,-26.0,-74.0,20.0,46.0,50.0,-2.0,-5.0,17.0,20.0,11.0
2025-07-10T13:55:35.630062,8.0,40.0,11.0,-36.0,18.0,29.0,44.0,65.0,-9.0,43.0,-50.0,6.0
2025-07-10T13:55:35.637932,31.0,39.0,-34.0,-26.0,21.0,-89.0,35.0,38.0,-22.0,35.0,-69.0,24.0
2025-07-10T13:55:35.646211,12.0,-17.0,-18.0,35.0,-4.0,18.0,108.0,-8.0,-23.0,-5.0,0.0,94.0
2025-07-10T13:55:35.650398,-23.0,14.0,-20.0,-46.0,-20.0,-12.0,59.0,66.0,-49.0,55.0,-7.0,62.0
2025-07-10T13:55:35.654340,61.0,-1.0,67.0,1.0,38.0,-78.0,74.0,62.0,-3.0,34.0,-39.0,36.0
2025-07-10T13:55:35.662487,-10.0,78.0,41.0,-40.0,37.0,-17.0,50.0,30.0,-24.0,15.0,1.0,-15.0
2025-07-10T13:55:35.666660,-33.0,-14.0,24.0,2.0,9.0,20.0,59.0,91.0,-7.0,61.0,-74.0,11.0
2025-07-10T13:55:35.674937,-27.0,-10.0,53.0,-26.0,-27.0,31.0,63.0,46.0,28.0,-10.0,-32.0,45.0
2025-07-10T13:55:35.679085,-69.0,53.0,70.0,-47.0,-15.0,54.0,70.0,35.0,-2.0,79.0,-26.0,48.0
2025-07-10T13:55:35.687142,-1.0,44.0,29.0,-31.0,-35.0,12.0,34.0,57.0,13.0,68.0,-62.0,17.0
2025-07-10T13:55:35.691217,4.0,64.0,47.0,-40.0,5.0,8.0,55.0,27.0,19.0,17.0,-56.0,26.0
2025-07-10T13:55:35.699421,42.0,63.0,-44.0,57.0,-7.0,-46.0,93.0,24.0,-39.0,54.0,-87.0,54.0
2025-07-10T13:55:35.703526,-14.0,-46.0,5.0,-22.0,10.0,-50.0,8.0,20.0,27.0,29.0,17.0,42.0
2025-07-10T13:55:35.711673,25.0,47.0,57.0,-7.0,-32.0,35.0,-12.0,65.0,39.0,68.0,-40.0,107.0
2025-07-10T13:55:35.716324,-59.0,-74.0,21.0,30.0,-42.0,-61.0,46.0,52.0,20.0,-4.0,-108.0,-4.0
2025-07-10T13:55:35.724159,-103.0,63.0,4.0,1.0,-36.0,19.0,99.0,90.0,-24.0,39.0,-27.0,26.0
2025-07-10T13:55:35.728518,8.0,31.0,7.0,43.0,35.0,-62.0,59.0,98.0,-11.0,35.0,-86.0,101.0
2025-07-10T13:55:35.736242,17.0,107.0,-33.0,7.0,21.0,-15.0,85.0,32.0,55.0,-6.0,-101.0,51.0
2025-07-10T13:55:35.740723,3.0,-75.0,7.0,-37.0,-25.0,12.0,49.0,66.0,0.0,-8.0,-96.0,83.0
2025-07-10T13:55:35.748642,61.0,-24.0,-6.0,35.0,-28.0,9.0,32.0,133.0,3.0,37.0,-59.0,40.0
2025-07-10T13:55:35.752977,22.0,14.0,77.0,28.0,-42.0,4.0,62.0,85.0,18.0,-10.0,-104.0,69.0
