timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-10T13:52:02.570037,-17.0,-46.0,-12.0,16.0,56.0,-92.0,23.0,96.0,-39.0,59.0,-85.0,39.0
2025-07-10T13:52:02.573519,-13.0,42.0,73.0,26.0,-32.0,-50.0,0.0,5.0,-58.0,79.0,-18.0,15.0
2025-07-10T13:52:02.581483,26.0,-74.0,37.0,40.0,-54.0,-24.0,27.0,82.0,-49.0,62.0,-10.0,28.0
2025-07-10T13:52:02.585620,0.0,-55.0,25.0,-112.0,21.0,30.0,17.0,75.0,-26.0,-9.0,-26.0,55.0
2025-07-10T13:52:02.593921,-6.0,16.0,63.0,-47.0,-45.0,32.0,-2.0,130.0,-68.0,14.0,4.0,69.0
2025-07-10T13:52:02.598071,7.0,51.0,8.0,26.0,90.0,36.0,31.0,66.0,-85.0,53.0,-65.0,11.0
2025-07-10T13:52:02.606121,-16.0,51.0,110.0,-32.0,42.0,15.0,-17.0,-10.0,18.0,64.0,-61.0,30.0
2025-07-10T13:52:02.610367,-123.0,37.0,-25.0,-46.0,31.0,25.0,21.0,100.0,-59.0,-15.0,-20.0,82.0
2025-07-10T13:52:02.618305,17.0,-11.0,-22.0,5.0,6.0,-33.0,83.0,96.0,3.0,-29.0,-80.0,-4.0
2025-07-10T13:52:02.622624,-28.0,49.0,-49.0,12.0,8.0,4.0,35.0,6.0,-52.0,-17.0,-70.0,122.0
2025-07-10T13:52:02.630758,24.0,110.0,24.0,29.0,-54.0,-22.0,36.0,-20.0,-14.0,49.0,-47.0,59.0
2025-07-10T13:52:02.634915,21.0,-20.0,8.0,-8.0,44.0,-21.0,37.0,-45.0,15.0,54.0,-76.0,89.0
2025-07-10T13:52:02.642951,18.0,-19.0,-13.0,10.0,-69.0,-43.0,72.0,-37.0,-34.0,43.0,-17.0,71.0
2025-07-10T13:52:02.647302,-13.0,-12.0,35.0,4.0,29.0,-16.0,10.0,65.0,14.0,52.0,12.0,15.0
2025-07-10T13:52:02.655186,-60.0,-23.0,56.0,-1.0,-19.0,-53.0,61.0,-5.0,-2.0,13.0,-84.0,2.0
2025-07-10T13:52:02.659484,-46.0,-54.0,66.0,20.0,-13.0,-57.0,33.0,-51.0,-29.0,64.0,-28.0,101.0
2025-07-10T13:52:02.667631,-60.0,93.0,77.0,36.0,-72.0,-60.0,26.0,27.0,-61.0,24.0,-40.0,50.0
2025-07-10T13:52:02.671744,-56.0,58.0,-14.0,29.0,18.0,-3.0,39.0,25.0,13.0,53.0,5.0,24.0
2025-07-10T13:52:02.679768,37.0,39.0,26.0,-21.0,-39.0,30.0,-5.0,19.0,-19.0,46.0,7.0,46.0
2025-07-10T13:52:02.684202,58.0,-40.0,-17.0,23.0,-75.0,-44.0,59.0,-1.0,-48.0,38.0,-26.0,62.0
2025-07-10T13:52:02.692159,34.0,24.0,62.0,-51.0,-9.0,34.0,40.0,10.0,2.0,38.0,-57.0,-13.0
2025-07-10T13:52:02.696331,29.0,8.0,5.0,31.0,5.0,-10.0,106.0,71.0,-50.0,60.0,-14.0,10.0
2025-07-10T13:52:02.704343,13.0,11.0,104.0,1.0,-35.0,-7.0,87.0,26.0,-41.0,-6.0,-9.0,12.0
2025-07-10T13:52:02.708693,-42.0,-51.0,102.0,-2.0,29.0,-124.0,-10.0,81.0,-33.0,15.0,-84.0,-16.0
2025-07-10T13:52:02.716740,22.0,86.0,75.0,-77.0,-3.0,-35.0,-14.0,106.0,-50.0,14.0,0.0,65.0
2025-07-10T13:52:02.720927,-30.0,35.0,45.0,-32.0,5.0,59.0,-3.0,91.0,16.0,49.0,-50.0,5.0
2025-07-10T13:52:02.728973,22.0,76.0,12.0,-8.0,-37.0,32.0,16.0,49.0,-52.0,39.0,-45.0,53.0
2025-07-10T13:52:02.733378,-53.0,78.0,-24.0,-56.0,20.0,-57.0,39.0,26.0,19.0,52.0,-104.0,21.0
2025-07-10T13:52:02.741288,-4.0,74.0,-5.0,-4.0,87.0,-96.0,5.0,11.0,-14.0,-10.0,-16.0,90.0
2025-07-10T13:52:02.745944,-2.0,65.0,31.0,-25.0,25.0,-21.0,36.0,-6.0,-36.0,-7.0,57.0,18.0
2025-07-10T13:52:02.753422,78.0,-51.0,14.0,-10.0,20.0,-17.0,41.0,38.0,-45.0,33.0,-24.0,63.0
2025-07-10T13:52:02.757804,15.0,34.0,78.0,28.0,-49.0,45.0,30.0,22.0,-12.0,56.0,29.0,70.0
2025-07-10T13:52:02.761732,-88.0,53.0,23.0,-28.0,15.0,22.0,-5.0,99.0,-10.0,89.0,-63.0,68.0
2025-07-10T13:52:02.770381,-26.0,-21.0,24.0,-38.0,67.0,15.0,5.0,105.0,24.0,11.0,-88.0,65.0
2025-07-10T13:52:02.773997,15.0,60.0,-5.0,-60.0,24.0,-2.0,-28.0,9.0,12.0,65.0,-28.0,54.0
2025-07-10T13:52:02.782763,15.0,55.0,-23.0,-56.0,26.0,25.0,-31.0,16.0,-59.0,19.0,-66.0,38.0
2025-07-10T13:52:02.790316,24.0,32.0,-43.0,58.0,-103.0,-24.0,49.0,119.0,-65.0,90.0,-33.0,-8.0
