timestamp_us,position
27192012736,100
27192028772,100
27192044803,100
27192060744,100
27192076771,100
27192092783,100
27192108822,100
27192124826,100
27192140710,100
27192156767,100
27192172703,100
27192188667,100
27192204743,100
27192220802,100
27192236657,100
27192252723,100
27192268688,100
27192284740,100
27192300640,100
27192316696,100
27192332822,100
27192348680,100
27192364552,100
27192380718,100
27192396615,100
27192412649,100
27192428675,100
27192444625,100
27192460468,100
27192476578,100
27192492533,100
27192524695,100
27192540612,101
27192556572,102
27192588468,104
27192604446,106
27192620475,108
27192652510,109
27192668467,111
27192684464,112
27192716412,113
27192732501,115
27192748405,116
27192780457,117
27192796410,119
27192812408,120
27192844543,121
27192860399,123
27192876458,124
27192908480,126
27192924435,127
27192940380,128
27192972350,130
27192988429,131
27193004352,132
27193036283,134
27193052252,135
27193068296,136
27193100363,138
27193116272,139
27193132249,140
27193164368,142
27193180272,144
27193196249,145
27193228387,146
27193244299,148
27193260403,149
27193292337,150
27193308320,152
27193324247,153
27193356213,154
27193372175,156
27193388191,157
27193420281,158
27193436058,160
27193452151,161
27193484120,162
27193500117,163
27193516123,163
27193548203,163
27193564124,163
27193580063,163
27193612106,163
27193628146,163
27193644021,163
27193660143,163
27193676062,163
27193691968,163
27193708392,163
27193724069,163
27193739997,163
27193755990,163
27193771894,163
27193788023,163
27193803915,163
27193819852,163
27193836048,163
27193851928,163
27193867850,163
27193883853,163
27193899866,163
27193915940,163
27193931935,163
27193947811,163
27193963883,163
27193979830,163
27193995973,163
27194011785,163
27194027864,163
27194043891,163
27194059857,163
27194075879,163
27194091823,163
27194123894,163
27194139785,164
27194155757,165
27194187737,167
27194203668,169
27194219895,171
27194251758,172
27194267759,174
27194283757,175
27194315658,176
27194331715,176
27194347674,176
27194379748,176
27194395828,176
27194411863,176
27194443779,176
27194459743,176
27194475861,176
27194491676,176
27194507660,176
27194523604,176
27194539552,176
27194555538,176
27194571595,176
27194587715,176
27194603622,176
27194619440,176
27194635581,176
27194651487,176
27194667534,176
27194683488,176
27194699493,176
27194715502,176
27194731424,176
27194747394,176
27194763549,176
27194779525,176
27194795511,176
27194811397,176
27194827446,176
27194843489,176
27194860914,176
27194875998,176
27194891538,176
27194907448,176
27194923488,176
27194955391,176
27194971422,175
27194987381,174
27195019375,172
27195035366,170
27195051392,168
27195083469,167
27195099412,165
27195115389,164
27195147390,163
27195163398,163
27195179425,163
27195211320,163
27195227268,163
27195243284,163
27195275276,163
27195291831,163
27195307270,163
27195323198,163
27195339288,163
27195355278,163
27195371287,163
27195387255,163
27195403146,163
27195419138,163
27195435151,163
27195451126,163
27195467113,163
27195483168,163
27195499258,163
27195515106,163
27195531153,163
27195547131,163
27195563299,163
27195579170,163
27195595096,163
27195611109,163
27195627160,163
27195643170,163
27195659631,163
27195675130,163
27195691175,163
27195707055,163
27195722965,163
27195739009,163
27195754917,163
27195786999,163
27195802969,162
27195818975,161
27195850907,160
27195866932,158
27195882906,157
27195914891,155
27195931017,154
27195947044,153
27195978969,151
27195994898,149
27196010907,148
27196042853,147
27196058905,145
27196074974,144
27196106926,143
27196122836,141
27196138863,140
27196170758,139
27196186771,137
27196202821,136
27196234852,135
27196250875,133
27196266756,132
27196298740,131
27196314757,129
27196330806,128
27196362792,127
27196378776,125
27196394854,124
27196426791,123
27196442707,121
27196458782,120
27196490765,119
27196506678,117
27196522627,116
27196554689,115
27196570728,113
27196586623,112
27196618717,111
27196634668,109
27196650660,108
27196682646,106
27196698653,105
27196714619,104
27196746659,102
27196762727,101
27196778568,100
27196810855,100
27196826699,100
27196842557,100
27196874589,100
27196890438,100
27196906474,100
27196938426,100
27196954422,100
27196970640,100
27196986462,100
27197002416,100
27197018444,100
27197034452,100
27197050374,100
27197066349,100
27197082396,100
27197098368,100
27197114346,100
27197130417,100
27197146408,100
27197162313,100
27197178325,100
27197194350,100
27197210379,100
27197226323,100
27197242611,100
27197258366,100
27197274265,100
27197290144,100
27197306195,100
27197322267,100
27197338254,100
27197354198,100
27197370240,100
27197386168,100
27197402291,100
27197418212,100
