timestamp_us,position
1755091016456182,100
1755091016472304,100
1755091016489542,100
1755091016504132,100
1755091016520107,100
1755091016536083,100
1755091016552041,100
1755091016568044,100
1755091016584012,100
1755091016600067,100
1755091016616032,100
1755091016631984,100
1755091016648031,100
1755091016663998,100
1755091016679981,100
1755091016695964,100
1755091016711980,100
1755091016727935,100
1755091016743955,100
1755091016760079,100
1755091016776195,100
1755091016792023,100
1755091016807933,100
1755091016823980,100
1755091016839984,100
1755091016855956,100
1755091016871911,100
1755091016887973,100
1755091016903962,100
1755091016919887,100
1755091016935906,100
1755091016967848,100
1755091016983859,101
1755091016999781,103
1755091017031825,104
1755091017047866,107
1755091017063879,108
1755091017095832,109
1755091017111764,111
1755091017127749,112
1755091017159733,113
1755091017175772,115
1755091017191734,116
1755091017223669,118
1755091017239668,119
1755091017255689,121
1755091017287686,122
1755091017303717,123
1755091017319656,124
1755091017351670,126
1755091017367625,127
1755091017383589,128
1755091017415654,130
1755091017431590,132
1755091017447575,133
1755091017479612,134
1755091017495598,136
1755091017511576,137
1755091017543601,138
1755091017559686,140
1755091017575524,141
1755091017607561,142
1755091017623505,144
1755091017639559,145
1755091017671564,146
1755091017687463,148
1755091017703460,149
1755091017735427,150
1755091017751548,152
1755091017767460,153
1755091017799430,155
1755091017815437,156
1755091017831400,157
1755091017863376,159
1755091017879398,160
1755091017895362,161
1755091017927396,163
1755091017943353,163
1755091017959368,163
1755091017991374,163
1755091018007288,163
1755091018023370,163
1755091018055417,163
1755091018071368,163
1755091018087318,163
1755091018103302,163
1755091018119295,163
1755091018135313,163
1755091018151243,163
1755091018167248,163
1755091018183230,163
1755091018199248,163
1755091018215251,163
1755091018231260,163
1755091018247272,163
1755091018263225,163
1755091018279225,163
1755091018295239,163
1755091018311202,163
1755091018327190,163
1755091018343200,163
1755091018359188,163
1755091018375157,163
1755091018391175,163
1755091018407139,163
1755091018423187,163
1755091018439169,163
1755091018455391,163
1755091018471331,163
1755091018487122,163
1755091018503083,163
1755091018519091,163
1755091018535096,163
1755091018567131,163
1755091018583291,164
1755091018599128,165
1755091018631023,167
1755091018647035,169
1755091018663020,171
1755091018695038,172
1755091018711029,174
1755091018727032,175
1755091018758998,176
1755091018774989,176
1755091018790989,176
1755091018823005,176
1755091018838989,176
1755091018854983,176
1755091018887006,176
1755091018902966,176
1755091018918932,176
1755091018934983,176
1755091018950940,176
1755091018966989,176
1755091018983049,176
1755091018998818,176
1755091019014936,176
1755091019030934,176
1755091019046879,176
1755091019062977,176
1755091019078967,176
1755091019094862,176
1755091019110804,176
1755091019126807,176
1755091019142804,176
1755091019158807,176
1755091019174799,176
1755091019190786,176
1755091019206789,176
1755091019222813,176
1755091019238754,176
1755091019254765,176
1755091019270768,176
1755091019286789,176
1755091019302766,176
1755091019318789,176
1755091019334745,176
1755091019350707,176
1755091019366730,176
1755091019398758,176
1755091019414708,175
1755091019430700,174
1755091019462676,172
1755091019478692,170
1755091019494696,169
1755091019526688,167
1755091019542630,166
1755091019558637,165
1755091019590661,163
1755091019606564,163
1755091019622564,163
1755091019654592,163
1755091019670597,163
1755091019686535,163
1755091019718590,163
1755091019734494,163
1755091019750539,163
1755091019766510,163
1755091019782472,163
1755091019798485,163
1755091019814458,163
1755091019830456,163
1755091019846425,163
1755091019862379,163
1755091019878451,163
1755091019894401,163
1755091019910629,163
1755091019926397,163
1755091019942459,163
1755091019958419,163
1755091019974355,163
1755091019990361,163
1755091020006408,163
1755091020022371,163
1755091020038381,163
1755091020054323,163
1755091020070385,163
1755091020086482,163
1755091020102393,163
1755091020118332,163
1755091020134426,163
1755091020150377,163
1755091020166311,163
1755091020182263,163
1755091020198272,163
1755091020230295,163
1755091020246343,162
1755091020262261,161
1755091020294239,160
1755091020310453,158
1755091020326216,156
1755091020358227,155
1755091020374223,153
1755091020390208,152
1755091020422182,151
1755091020438200,149
1755091020454165,148
1755091020486134,147
1755091020502141,145
1755091020518141,144
1755091020550176,143
1755091020566153,141
1755091020582124,140
1755091020614096,138
1755091020630123,137
1755091020646070,136
1755091020678125,134
1755091020694064,133
1755091020710018,132
1755091020742074,130
1755091020758016,129
1755091020774042,128
1755091020806063,126
1755091020822019,125
1755091020838040,124
1755091020870067,122
1755091020886045,121
1755091020902069,120
1755091020934018,118
1755091020950001,117
1755091020966002,116
1755091020997952,114
1755091021013925,112
1755091021029919,111
1755091021061916,110
1755091021077973,108
1755091021093827,107
1755091021125888,106
1755091021141871,104
1755091021157947,103
1755091021189893,101
1755091021205800,100
1755091021221755,100
1755091021254003,100
1755091021269777,100
1755091021285770,100
1755091021317812,100
1755091021333766,100
1755091021349781,100
1755091021365785,100
1755091021381805,100
1755091021397749,100
1755091021413720,100
1755091021429770,100
1755091021445743,100
1755091021461716,100
1755091021477690,100
1755091021493726,100
1755091021509718,100
1755091021525697,100
1755091021541696,100
1755091021557665,100
1755091021573684,100
1755091021589683,100
1755091021605682,100
1755091021621703,100
1755091021637677,100
1755091021653670,100
1755091021669662,100
1755091021685615,100
1755091021701629,100
1755091021717590,100
1755091021733627,100
1755091021749540,100
1755091021765544,100
1755091021781708,100
1755091021797591,100
