timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-11T17:50:09.348217,-47.0,47.0,-45.0,2.0,31.0,30.0,-42.0,-10.0,-10.0,-13.0,33.0,-13.0
2025-07-11T17:50:09.352536,-5.0,16.0,-14.0,31.0,11.0,-44.0,35.0,-30.0,22.0,51.0,-59.0,5.0
2025-07-11T17:50:09.360684,7.0,-51.0,-37.0,-34.0,-57.0,39.0,-22.0,28.0,8.0,-4.0,10.0,32.0
2025-07-11T17:50:09.364907,36.0,13.0,75.0,87.0,3.0,-8.0,-61.0,45.0,13.0,-36.0,-54.0,53.0
2025-07-11T17:50:09.372914,47.0,23.0,15.0,28.0,-26.0,-31.0,18.0,-42.0,-42.0,89.0,-44.0,11.0
2025-07-11T17:50:09.377104,13.0,-18.0,20.0,18.0,-46.0,-33.0,-10.0,-23.0,0.0,65.0,16.0,17.0
2025-07-11T17:50:09.385185,-15.0,0.0,59.0,34.0,-66.0,-81.0,-20.0,55.0,-63.0,-52.0,27.0,2.0
2025-07-11T17:50:09.389324,-33.0,0.0,22.0,47.0,-3.0,17.0,-12.0,-68.0,-67.0,26.0,-10.0,-16.0
2025-07-11T17:50:09.397419,33.0,-35.0,12.0,7.0,-48.0,37.0,-17.0,-21.0,-50.0,-27.0,-28.0,-7.0
2025-07-11T17:50:09.401709,27.0,-12.0,22.0,17.0,-15.0,-33.0,-25.0,3.0,3.0,-20.0,5.0,14.0
2025-07-11T17:50:09.409693,-15.0,-17.0,41.0,11.0,-36.0,25.0,-20.0,-41.0,-28.0,-51.0,49.0,-26.0
2025-07-11T17:50:09.414052,22.0,-36.0,6.0,57.0,-69.0,-6.0,-65.0,9.0,54.0,18.0,3.0,-39.0
2025-07-11T17:50:09.421930,-34.0,22.0,-2.0,17.0,19.0,-23.0,-65.0,-48.0,9.0,10.0,-16.0,44.0
2025-07-11T17:50:09.426229,32.0,-29.0,-6.0,30.0,-40.0,-4.0,-5.0,46.0,13.0,71.0,-47.0,-56.0
2025-07-11T17:50:09.434413,51.0,14.0,6.0,10.0,-81.0,-41.0,12.0,-12.0,28.0,-8.0,-12.0,38.0
2025-07-11T17:50:09.438525,-38.0,41.0,2.0,1.0,-31.0,15.0,1.0,61.0,41.0,-28.0,-102.0,-22.0
2025-07-11T17:50:09.446549,-36.0,21.0,21.0,-8.0,-70.0,17.0,-38.0,-22.0,-46.0,-62.0,-98.0,-14.0
2025-07-11T17:50:09.450918,-7.0,35.0,38.0,-59.0,0.0,26.0,-32.0,-32.0,57.0,43.0,56.0,61.0
2025-07-11T17:50:09.458744,47.0,50.0,-31.0,15.0,33.0,-15.0,-18.0,-45.0,31.0,-65.0,-21.0,27.0
2025-07-11T17:50:09.463111,63.0,-49.0,-38.0,11.0,-117.0,-22.0,68.0,-8.0,-26.0,-5.0,-36.0,40.0
2025-07-11T17:50:09.471295,18.0,3.0,18.0,60.0,-20.0,8.0,-40.0,-41.0,-18.0,-1.0,-11.0,-36.0
2025-07-11T17:50:09.475519,-26.0,4.0,-35.0,3.0,-51.0,-3.0,-10.0,64.0,22.0,21.0,-96.0,-8.0
