timestamp_us,position
26763724627,100
26763740656,100
26763756718,100
26763772562,100
26763788564,100
26763804543,100
26763820547,100
26763836547,100
26763852590,100
26763868609,100
26763884519,100
26763900573,100
26763916655,100
26763932603,100
26763948520,100
26763964530,100
26763980556,100
26763996588,100
26764012522,100
26764028573,100
26764044595,100
26764060491,100
26764076437,100
26764092445,100
26764108422,100
26764124425,100
26764140484,100
26764156539,100
26764172297,100
26764188356,100
26764204424,100
26764236329,100
26764252313,101
26764268313,102
26764300342,104
26764316378,106
26764332313,107
26764364263,109
26764380335,111
26764396304,112
26764428352,113
26764444312,115
26764460197,116
26764492218,117
26764508206,119
26764524183,120
26764556194,121
26764572281,123
26764588165,124
26764620197,125
26764636165,127
26764652149,128
26764684203,129
26764700261,131
26764716165,132
26764748160,134
26764764163,135
26764780158,136
26764812146,138
26764828081,139
26764844081,140
26764876115,142
26764892025,143
26764908064,144
26764940189,146
26764956056,148
26764972056,149
26765003987,150
26765019988,152
26765036011,153
26765068085,154
26765084034,156
26765100067,157
26765131943,158
26765147925,160
26765163983,161
26765196429,162
26765211978,163
26765227968,163
26765259796,163
26765275893,163
26765291823,163
26765323880,163
26765339847,163
26765355796,163
26765371869,163
26765387777,163
26765403893,163
26765419829,163
26765435842,163
26765451915,163
26765467819,163
26765483777,163
26765499843,163
26765515735,163
26765531798,163
26765547762,163
26765563743,163
26765579742,163
26765595779,163
26765611765,163
26765627717,163
26765643706,163
26765659674,163
26765675666,163
26765691609,163
26765707569,163
26765723582,163
26765739696,163
26765755716,163
26765771686,163
26765787619,163
26765803565,163
26765835624,163
26765851622,164
26765867622,165
26765899576,167
26765915619,169
26765931628,171
26765963546,172
26765979544,174
26765995534,175
26766027520,176
26766043568,176
26766059551,176
26766091472,176
26766107609,176
26766123417,176
26766155488,176
26766171519,176
26766187437,176
26766203530,176
26766219523,176
26766235461,176
26766251506,176
26766267466,176
26766283453,176
26766299408,176
26766315448,176
26766331444,176
26766347348,176
26766363393,176
26766379441,176
26766395363,176
26766411527,176
26766427373,176
26766443332,176
26766459368,176
26766475255,176
26766491288,176
26766507308,176
26766523214,176
26766539304,176
26766555158,176
26766571217,176
26766587220,176
26766603297,176
26766619266,176
26766635309,176
26766667275,176
26766683212,175
26766699175,174
26766731227,172
26766747225,170
26766763155,168
26766795118,167
26766811097,165
26766827042,164
26766859053,163
26766875155,163
26766891102,163
26766923120,163
26766939083,163
26766955075,163
26766987009,163
26767003016,163
26767019029,163
26767035040,163
26767050983,163
26767066996,163
26767082972,163
26767098981,163
26767115038,163
26767130958,163
26767146972,163
26767163022,163
26767179022,163
26767195038,163
26767210964,163
26767227021,163
26767242946,163
26767258911,163
26767274913,163
26767290917,163
26767306887,163
26767322988,163
26767339013,163
26767354907,163
26767370930,163
26767386908,163
26767402847,163
26767418922,163
26767434913,163
26767450922,163
26767466843,163
26767498980,163
26767514788,162
26767530818,161
26767562806,160
26767578819,158
26767594789,157
26767626758,155
26767642932,154
26767658791,152
26767690798,151
26767706738,149
26767722805,148
26767754689,147
26767770703,145
26767786800,144
26767818852,143
26767834713,141
26767850718,140
26767882671,139
26767898653,137
26767914682,136
26767946768,135
26767962659,133
26767978565,132
26768010568,131
26768026561,129
26768042512,128
26768074524,127
26768090484,125
26768106485,124
26768138511,123
26768154511,121
26768170544,120
26768202546,119
26768218616,117
26768234532,116
26768266464,115
26768282458,113
26768298492,112
26768330497,111
26768346452,109
26768362432,108
26768394429,106
26768410419,105
26768426450,104
26768458452,102
26768474470,101
26768490339,100
26768522387,100
26768538335,100
26768554438,100
26768586359,100
26768602341,100
26768618403,100
26768650351,100
26768666322,100
26768682230,100
26768698252,100
26768714276,100
26768730298,100
26768746264,100
26768762192,100
26768778231,100
26768794178,100
26768810173,100
26768826231,100
26768842211,100
26768858178,100
26768874254,100
26768890160,100
26768906138,100
26768922117,100
26768938180,100
26768954167,100
26768970134,100
26768986194,100
26769002183,100
26769018145,100
26769034111,100
26769050073,100
26769066088,100
26769082094,100
26769098090,100
26769114142,100
26769130015,100
