timestamp_us,position
1754926049170541,100
1754926049186287,100
1754926049202358,100
1754926049218428,100
1754926049234288,100
1754926049250290,100
1754926049266514,100
1754926049282354,100
1754926049298298,100
1754926049314314,100
1754926049330440,100
1754926049346336,100
1754926049362302,100
1754926049378178,100
1754926049394264,100
1754926049410231,100
1754926049426214,100
1754926049442355,100
1754926049458301,100
1754926049474398,100
1754926049490292,100
1754926049506186,100
1754926049522241,100
1754926049538141,100
1754926049554140,100
1754926049570175,100
1754926049586186,100
1754926049602149,100
1754926049618324,100
1754926049634298,100
1754926049650208,100
1754926049682316,100
1754926049698157,101
1754926049714072,103
1754926049746068,105
1754926049762042,107
1754926049778267,108
1754926049810228,109
1754926049826083,111
1754926049842047,112
1754926049874045,113
1754926049890066,115
1754926049905992,116
1754926049938085,117
1754926049954049,119
1754926049970042,120
1754926050002048,122
1754926050018020,123
1754926050033940,124
1754926050065972,126
1754926050081913,127
1754926050098139,128
1754926050130078,129
1754926050146055,131
1754926050161981,132
1754926050194147,134
1754926050209997,136
1754926050225954,136
1754926050257862,138
1754926050274123,140
1754926050290118,141
1754926050322125,142
1754926050338125,144
1754926050354122,145
1754926050385830,146
1754926050401908,148
1754926050417787,149
1754926050449874,150
1754926050465895,152
1754926050481771,153
1754926050513755,154
1754926050529733,156
1754926050546163,157
1754926050577765,158
1754926050593946,160
1754926050609892,161
1754926050641916,162
1754926050657918,163
1754926050673806,163
1754926050705737,163
1754926050721692,163
1754926050737787,163
1754926050769666,163
1754926050785632,163
1754926050801799,163
1754926050817889,163
1754926050833742,163
1754926050849647,163
1754926050865602,163
1754926050881633,163
1754926050897685,163
1754926050913611,163
1754926050929607,163
1754926050945567,163
1754926050961603,163
1754926050977649,163
1754926050993516,163
1754926051009580,163
1754926051025586,163
1754926051041709,163
1754926051057499,163
1754926051073553,163
1754926051089457,163
1754926051105591,163
1754926051121509,163
1754926051137546,163
1754926051153719,163
1754926051169619,163
1754926051185595,163
1754926051201521,163
1754926051217405,163
1754926051233481,163
1754926051249483,163
1754926051281508,163
1754926051297413,164
1754926051313471,165
1754926051345398,167
1754926051361384,169
1754926051377418,171
1754926051409413,172
1754926051425379,174
1754926051441277,175
1754926051473367,176
1754926051489364,176
1754926051505404,176
1754926051537362,176
1754926051553365,176
1754926051569402,176
1754926051601283,176
1754926051617376,176
1754926051633311,176
1754926051649547,176
1754926051665325,176
1754926051681278,176
1754926051697382,176
1754926051713235,176
1754926051729314,176
1754926051745308,176
1754926051761176,176
1754926051777272,176
1754926051793294,176
1754926051809459,176
1754926051825216,176
1754926051841350,176
1754926051857171,176
1754926051873279,176
1754926051889201,176
1754926051905233,176
1754926051921188,176
1754926051937187,176
1754926051953122,176
1754926051969112,176
1754926051985116,176
1754926052001122,176
1754926052017139,176
1754926052033080,176
1754926052049057,176
1754926052065086,176
1754926052081059,176
1754926052113064,176
1754926052129154,175
1754926052145108,174
1754926052177209,172
1754926052193222,170
1754926052209049,169
1754926052241005,167
1754926052256961,166
1754926052272994,165
1754926052305052,163
1754926052320957,163
1754926052336904,163
1754926052368909,163
1754926052384933,163
1754926052400908,163
1754926052432879,163
1754926052448909,163
1754926052464847,163
1754926052480957,163
1754926052497024,163
1754926052513016,163
1754926052529055,163
1754926052545042,163
1754926052560842,163
1754926052576921,163
1754926052592850,163
1754926052608994,163
1754926052624968,163
1754926052640760,163
1754926052656800,163
1754926052672778,163
1754926052688865,163
1754926052704791,163
1754926052720796,163
1754926052736735,163
1754926052752781,163
1754926052768737,163
1754926052784916,163
1754926052800720,163
1754926052816795,163
1754926052832708,163
1754926052848773,163
1754926052864829,163
1754926052880658,163
1754926052896699,163
1754926052912635,163
1754926052944655,163
1754926052960648,162
1754926052976643,161
1754926053008780,160
1754926053024630,158
1754926053040657,156
1754926053072554,155
1754926053088596,153
1754926053104561,152
1754926053136576,151
1754926053152608,149
1754926053168506,148
1754926053200525,147
1754926053216740,145
1754926053232515,144
1754926053264518,143
1754926053280612,141
1754926053296469,140
1754926053328585,138
1754926053344592,137
1754926053360513,136
1754926053392517,134
1754926053408446,133
1754926053424442,132
1754926053456475,130
1754926053472397,129
1754926053488442,128
1754926053520462,126
1754926053536480,125
1754926053552473,124
1754926053584414,122
1754926053600403,121
1754926053616564,120
1754926053648394,118
1754926053664332,117
1754926053680415,116
1754926053712504,114
1754926053728361,113
1754926053744373,112
1754926053776266,111
1754926053792479,109
1754926053808524,108
1754926053840528,106
1754926053856530,104
1754926053872292,103
1754926053904377,102
1754926053920249,100
1754926053936284,100
1754926053968335,100
1754926053984425,100
1754926054000454,100
1754926054032198,100
1754926054048188,100
1754926054064258,100
1754926054096499,100
1754926054112198,100
1754926054128213,100
1754926054144422,100
1754926054160411,100
1754926054176295,100
1754926054192186,100
1754926054208227,100
1754926054224166,100
1754926054240112,100
1754926054256138,100
1754926054272132,100
1754926054288289,100
1754926054304140,100
1754926054320152,100
1754926054336268,100
1754926054352076,100
1754926054368082,100
1754926054384151,100
1754926054400062,100
1754926054416085,100
1754926054432033,100
1754926054448007,100
1754926054464231,100
1754926054480169,100
1754926054496218,100
1754926054512215,100
1754926054527977,100
1754926054544006,100
1754926054560206,100
1754926054576005,100
