timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-10T12:48:06.465470,-26.0,41.0,-88.0,-20.0,15.0,32.0,5.0,4.0,-19.0,22.0,-20.0,-7.0
2025-07-10T12:48:06.468057,-27.0,44.0,16.0,-12.0,-53.0,23.0,-60.0,-12.0,39.0,54.0,-2.0,36.0
2025-07-10T12:48:06.476852,51.0,32.0,3.0,-25.0,-1.0,-43.0,32.0,39.0,-2.0,48.0,-13.0,81.0
2025-07-10T12:48:06.480641,5.0,29.0,-1.0,-11.0,-123.0,33.0,-73.0,-30.0,-20.0,-3.0,-24.0,13.0
2025-07-10T12:48:06.489353,26.0,-52.0,19.0,-9.0,37.0,5.0,33.0,-3.0,20.0,-16.0,42.0,20.0
2025-07-10T12:48:06.495922,20.0,-10.0,-18.0,1.0,4.0,-42.0,-21.0,42.0,-39.0,9.0,47.0,24.0
2025-07-10T12:48:06.500305,-52.0,-20.0,-2.0,6.0,-13.0,-56.0,24.0,20.0,14.0,-69.0,20.0,-6.0
2025-07-10T12:48:06.505712,27.0,-36.0,-9.0,9.0,-17.0,41.0,-12.0,-46.0,-20.0,13.0,12.0,61.0
2025-07-10T12:48:06.512792,-24.0,-38.0,0.0,55.0,-34.0,-55.0,-11.0,25.0,-15.0,29.0,-19.0,-5.0
2025-07-10T12:48:06.516908,-60.0,-38.0,65.0,-80.0,-3.0,-25.0,-24.0,-20.0,-10.0,88.0,45.0,1.0
2025-07-10T12:48:06.525403,-49.0,-102.0,38.0,-62.0,-33.0,1.0,-78.0,-76.0,0.0,27.0,-36.0,-8.0
2025-07-10T12:48:06.529293,-40.0,-52.0,74.0,-26.0,-2.0,-41.0,-2.0,86.0,39.0,3.0,21.0,103.0
2025-07-10T12:48:06.537365,-1.0,-56.0,64.0,30.0,-5.0,-123.0,-31.0,-43.0,1.0,39.0,-39.0,-9.0
2025-07-10T12:48:06.541520,43.0,-56.0,43.0,17.0,-8.0,-35.0,11.0,33.0,13.0,-17.0,14.0,-47.0
2025-07-10T12:48:06.549396,-11.0,-3.0,61.0,21.0,-10.0,-1.0,-40.0,68.0,-61.0,11.0,49.0,26.0
2025-07-10T12:48:06.554157,-16.0,30.0,27.0,17.0,49.0,-19.0,-3.0,26.0,-35.0,-18.0,10.0,10.0
2025-07-10T12:48:06.561771,-80.0,21.0,-29.0,-39.0,-92.0,-20.0,3.0,-15.0,-86.0,-34.0,-71.0,38.0
2025-07-10T12:48:06.565970,59.0,15.0,19.0,-6.0,65.0,18.0,66.0,-19.0,-37.0,27.0,48.0,48.0
2025-07-10T12:48:06.573983,-36.0,-87.0,-18.0,-9.0,26.0,-64.0,-20.0,28.0,-5.0,58.0,-1.0,31.0
2025-07-10T12:48:06.578273,102.0,-48.0,13.0,-62.0,73.0,-57.0,16.0,4.0,-11.0,-8.0,17.0,-7.0
2025-07-10T12:48:06.583396,40.0,-33.0,95.0,81.0,43.0,-60.0,16.0,-73.0,-54.0,39.0,-71.0,-22.0
2025-07-10T12:48:06.590516,-64.0,-37.0,46.0,8.0,-90.0,-15.0,-21.0,57.0,0.0,63.0,21.0,56.0
2025-07-10T12:48:06.595740,0.0,35.0,65.0,6.0,16.0,-33.0,25.0,-9.0,-37.0,-19.0,-37.0,3.0
2025-07-10T12:48:06.602834,-38.0,43.0,41.0,3.0,-33.0,-18.0,18.0,-25.0,-25.0,-12.0,1.0,-10.0
2025-07-10T12:48:06.607498,-73.0,15.0,6.0,-48.0,-58.0,-10.0,34.0,29.0,27.0,-18.0,-7.0,-71.0
2025-07-10T12:48:06.615115,-36.0,31.0,-1.0,-61.0,-17.0,9.0,56.0,10.0,11.0,-23.0,38.0,-26.0
2025-07-10T12:48:06.620114,100.0,26.0,16.0,-41.0,-22.0,-37.0,38.0,6.0,18.0,-22.0,-36.0,-46.0
2025-07-10T12:48:06.627382,94.0,12.0,-52.0,25.0,-35.0,-105.0,-23.0,29.0,-48.0,5.0,-46.0,-75.0
2025-07-10T12:48:06.632054,-16.0,-58.0,66.0,-37.0,-23.0,43.0,4.0,-21.0,-61.0,-12.0,4.0,-44.0
