timestamp_us,position
134825332866,100
134825348908,100
134825365050,100
134825381034,100
134825397059,100
134825412868,100
134825428815,100
134825444843,100
134825460982,100
134825476808,100
134825492976,100
134825508773,100
134825524809,100
134825540746,100
134825556744,100
134825572761,100
134825588719,100
134825604799,100
134825620724,100
134825636724,100
134825652773,100
134825668774,100
134825684710,100
134825700746,100
134825716726,100
134825732673,100
134825748720,100
134825764727,100
134825780739,100
134825796872,100
134825812738,100
134825844664,100
134825860705,101
134825876711,103
134825908653,105
134825924651,107
134825940680,108
134825972656,109
134825988667,111
134826004834,112
134826036604,113
134826052585,115
134826068655,116
134826100607,118
134826116595,120
134826132661,121
134826164563,122
134826180746,124
134826196576,125
134826228526,126
134826244502,127
134826260550,129
134826292779,130
134826308686,132
134826324483,133
134826356713,134
134826372704,136
134826388467,137
134826420474,138
134826436420,140
134826452480,141
134826484434,142
134826500645,144
134826516646,145
134826548403,147
134826564603,148
134826580448,149
134826612388,151
134826628600,152
134826644451,153
134826676437,155
134826692578,156
134826708326,158
134826740330,159
134826756359,161
134826772415,162
134826804359,163
134826820580,163
134826836605,163
134826868276,163
134826884328,163
134826900442,163
134826932311,163
134826948259,163
134826964345,163
134826980253,163
134826996240,163
134827012225,163
134827028237,163
134827044285,163
134827060236,163
134827076311,163
134827092210,163
134827108250,163
134827124170,163
134827140345,163
134827156252,163
134827172412,163
134827188264,163
134827204381,163
134827220353,163
134827236231,163
134827252141,163
134827268167,163
134827284147,163
134827300268,163
134827316135,163
134827332126,163
134827348063,163
134827364080,163
134827380136,163
134827396101,163
134827412112,163
134827444093,163
134827460173,164
134827476096,165
134827508063,167
134827524098,169
134827540084,171
134827572168,172
134827588044,174
134827604050,175
134827636219,176
134827652044,176
134827668164,176
134827700075,176
134827716174,176
134827732226,176
134827763977,176
134827779981,176
134827795935,176
134827811968,176
134827828126,176
134827844242,176
134827860067,176
134827875948,176
134827891945,176
134827907966,176
134827923944,176
134827939973,176
134827955945,176
134827971925,176
134827987923,176
134828003906,176
134828019931,176
134828035909,176
134828051882,176
134828067891,176
134828083888,176
134828099870,176
134828115878,176
134828131839,176
134828148015,176
134828164049,176
134828179892,176
134828195848,176
134828212039,176
134828227836,176
134828243818,176
134828275828,176
134828291797,175
134828307805,174
134828339930,172
134828356013,170
134828371987,169
134828403805,167
134828419881,166
134828435793,165
134828467800,163
134828483768,163
134828499712,163
134828531956,163
134828547748,163
134828563804,163
134828595680,163
134828611676,163
134828627698,163
134828643656,163
134828659919,163
134828675675,163
134828691925,163
134828707913,163
134828723691,163
134828739765,163
134828755734,163
134828771669,163
134828787630,163
134828803618,163
134828819833,163
134828835882,163
134828851641,163
134828867807,163
134828883758,163
134828899564,163
134828915585,163
134828931620,163
134828947653,163
134828963584,163
134828979545,163
134828995604,163
134829011606,163
134829027823,163
134829043767,163
134829059868,163
134829075626,163
134829107568,163
134829123589,162
134829139528,161
134829171742,160
134829187545,158
134829203551,156
134829235470,155
134829251501,153
134829267672,152
134829299426,151
134829315472,149
134829331441,148
134829363680,147
134829379447,145
134829395429,144
134829427439,143
134829443368,141
134829459480,140
134829491616,139
134829507608,137
134829523601,136
134829555454,134
134829571546,133
134829587398,132
134829619339,130
134829635349,129
134829651498,128
134829683347,126
134829699317,125
134829715502,124
134829747281,123
134829763347,121
134829779249,120
134829811273,118
134829827271,117
134829843466,116
134829875235,114
134829891348,113
134829907262,112
134829939334,110
134829955261,109
134829971242,108
134830003397,106
134830019248,104
134830035370,103
134830067231,102
134830083400,100
134830099209,100
134830131148,100
134830147169,100
134830163260,100
134830195203,100
134830211144,100
134830227159,100
134830259140,100
134830275120,100
134830291130,100
134830307165,100
134830323084,100
134830339209,100
134830355190,100
134830371248,100
134830387074,100
134830403248,100
134830419122,100
134830435153,100
134830451073,100
134830467068,100
134830483096,100
134830499218,100
134830515279,100
134830531279,100
134830547061,100
134830563101,100
134830579212,100
134830595101,100
134830611079,100
134830627054,100
134830643059,100
134830659075,100
134830674988,100
134830690997,100
134830707248,100
134830723042,100
134830739258,100
