timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-11T14:56:39.560273,-47.0,-60.0,26.0,-24.0,12.0,-28.0,-13.0,-26.0,-39.0,50.0,3.0,-17.0
2025-07-11T14:56:39.563564,-66.0,21.0,35.0,18.0,30.0,-42.0,35.0,34.0,75.0,-60.0,21.0,-20.0
2025-07-11T14:56:39.572227,-29.0,48.0,47.0,-18.0,-31.0,-55.0,11.0,19.0,47.0,-33.0,41.0,60.0
2025-07-11T14:56:39.579865,46.0,88.0,-29.0,-10.0,-78.0,-22.0,-69.0,-21.0,-58.0,-11.0,4.0,-27.0
2025-07-11T14:56:39.584093,59.0,-50.0,-67.0,-71.0,-20.0,34.0,9.0,3.0,17.0,-47.0,32.0,-29.0
2025-07-11T14:56:39.592229,52.0,-50.0,-48.0,-58.0,-13.0,17.0,46.0,2.0,-35.0,-80.0,-2.0,-10.0
2025-07-11T14:56:39.596416,52.0,-29.0,18.0,-134.0,-15.0,-40.0,5.0,-25.0,3.0,-14.0,-7.0,-8.0
2025-07-11T14:56:39.600616,-8.0,-71.0,12.0,-100.0,-2.0,37.0,-23.0,56.0,-24.0,-61.0,28.0,15.0
2025-07-11T14:56:39.608743,23.0,84.0,22.0,10.0,51.0,-47.0,25.0,1.0,-22.0,-66.0,-7.0,-1.0
2025-07-11T14:56:39.612707,-60.0,40.0,31.0,-29.0,-30.0,1.0,7.0,24.0,1.0,-65.0,-8.0,-25.0
2025-07-11T14:56:39.621328,44.0,29.0,57.0,-25.0,-49.0,-28.0,62.0,-64.0,-24.0,-15.0,-8.0,10.0
2025-07-11T14:56:39.625421,-23.0,43.0,14.0,-37.0,-52.0,12.0,-14.0,2.0,-22.0,35.0,-21.0,10.0
2025-07-11T14:56:39.633227,6.0,74.0,3.0,-14.0,-82.0,-41.0,29.0,29.0,-31.0,-15.0,19.0,-56.0
2025-07-11T14:56:39.638435,-11.0,0.0,0.0,-41.0,-28.0,-33.0,-14.0,-46.0,-13.0,-94.0,14.0,58.0
2025-07-11T14:56:39.645478,52.0,-41.0,72.0,-24.0,17.0,-5.0,-65.0,-8.0,-47.0,-17.0,16.0,5.0
2025-07-11T14:56:39.649670,87.0,-35.0,35.0,-125.0,23.0,6.0,66.0,-12.0,-7.0,-26.0,83.0,-20.0
2025-07-11T14:56:39.658109,0.0,-57.0,41.0,-50.0,-25.0,-32.0,-44.0,-88.0,-22.0,-57.0,-32.0,-71.0
2025-07-11T14:56:39.662022,-40.0,43.0,118.0,36.0,-58.0,31.0,-25.0,-32.0,1.0,10.0,44.0,6.0
2025-07-11T14:56:39.670927,-32.0,-13.0,43.0,10.0,-44.0,6.0,83.0,10.0,-7.0,-11.0,-25.0,-18.0
2025-07-11T14:56:39.675013,-37.0,65.0,15.0,-65.0,49.0,6.0,27.0,-39.0,28.0,-3.0,28.0,-35.0
2025-07-11T14:56:39.682518,16.0,82.0,7.0,-37.0,-9.0,13.0,-25.0,-69.0,-21.0,3.0,21.0,-7.0
2025-07-11T14:56:39.687251,28.0,62.0,42.0,-78.0,22.0,-34.0,49.0,-35.0,-8.0,-46.0,-43.0,1.0
2025-07-11T14:56:39.694895,45.0,4.0,14.0,-97.0,37.0,-26.0,42.0,19.0,53.0,-31.0,71.0,-39.0
2025-07-11T14:56:39.698918,30.0,-11.0,79.0,-44.0,-4.0,-87.0,-12.0,-11.0,31.0,1.0,2.0,-53.0
