timestamp,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
2025-07-11T14:47:30.912570,79.0,28.0,-59.0,-21.0,-10.0,-53.0,-19.0,9.0,-65.0,-53.0,5.0,-69.0
2025-07-11T14:47:30.920620,0.0,29.0,-96.0,37.0,-14.0,0.0,6.0,-14.0,0.0,-41.0,-23.0,-30.0
2025-07-11T14:47:30.924943,67.0,74.0,7.0,10.0,-10.0,-31.0,-8.0,20.0,-36.0,-67.0,110.0,-2.0
2025-07-11T14:47:30.932762,12.0,-31.0,25.0,4.0,-20.0,26.0,-15.0,26.0,22.0,10.0,-33.0,-43.0
2025-07-11T14:47:30.937798,22.0,3.0,-10.0,-5.0,7.0,-11.0,33.0,17.0,-45.0,-14.0,-8.0,-40.0
2025-07-11T14:47:30.945263,-5.0,-4.0,80.0,-22.0,-62.0,23.0,-16.0,-4.0,-93.0,-40.0,55.0,-73.0
2025-07-11T14:47:30.949502,73.0,-49.0,23.0,-40.0,54.0,16.0,22.0,-41.0,33.0,-92.0,-40.0,-4.0
2025-07-11T14:47:30.957406,-24.0,-40.0,29.0,15.0,-18.0,-10.0,-64.0,-78.0,-64.0,-25.0,78.0,-52.0
2025-07-11T14:47:30.961532,24.0,4.0,12.0,39.0,5.0,-80.0,-52.0,13.0,-5.0,-41.0,56.0,-27.0
2025-07-11T14:47:30.965928,61.0,95.0,-29.0,49.0,34.0,13.0,54.0,48.0,-75.0,0.0,17.0,-67.0
2025-07-11T14:47:30.973993,-5.0,-17.0,49.0,17.0,-22.0,-51.0,8.0,-40.0,-17.0,-73.0,38.0,-46.0
2025-07-11T14:47:30.978041,-14.0,52.0,-14.0,-16.0,-31.0,43.0,25.0,-41.0,-49.0,-20.0,57.0,-15.0
2025-07-11T14:47:30.986332,9.0,21.0,-74.0,-83.0,-59.0,38.0,25.0,-20.0,-12.0,-28.0,38.0,-50.0
2025-07-11T14:47:30.990372,40.0,77.0,-119.0,12.0,-9.0,17.0,-24.0,-32.0,-11.0,17.0,-19.0,18.0
2025-07-11T14:47:30.998796,-33.0,-73.0,-34.0,-91.0,9.0,-39.0,14.0,13.0,21.0,40.0,52.0,-11.0
2025-07-11T14:47:31.003918,10.0,-25.0,14.0,7.0,-68.0,-55.0,10.0,-48.0,-2.0,3.0,111.0,-38.0
2025-07-11T14:47:31.010747,-7.0,-24.0,21.0,-59.0,-73.0,-67.0,-27.0,13.0,-10.0,-68.0,44.0,-47.0
2025-07-11T14:47:31.015843,-58.0,81.0,12.0,-11.0,-42.0,-9.0,-41.0,-68.0,-30.0,-46.0,-17.0,-9.0
2025-07-11T14:47:31.023140,-16.0,79.0,21.0,-29.0,-43.0,-19.0,23.0,-20.0,36.0,-51.0,-40.0,29.0
2025-07-11T14:47:31.027886,30.0,17.0,-47.0,-36.0,-26.0,27.0,-29.0,-12.0,-21.0,-10.0,45.0,-5.0
2025-07-11T14:47:31.035390,68.0,-17.0,-7.0,-43.0,68.0,-35.0,12.0,-14.0,-2.0,-37.0,22.0,-99.0
2025-07-11T14:47:31.040046,-5.0,-13.0,-33.0,26.0,41.0,-22.0,6.0,34.0,-23.0,-35.0,-22.0,2.0
2025-07-11T14:47:31.047736,58.0,-44.0,46.0,19.0,59.0,-58.0,4.0,39.0,-37.0,-30.0,60.0,-35.0
2025-07-11T14:47:31.052299,-29.0,-31.0,66.0,-69.0,-51.0,11.0,-39.0,52.0,-23.0,-48.0,14.0,-56.0
2025-07-11T14:47:31.059909,-2.0,-8.0,43.0,39.0,-2.0,1.0,-61.0,5.0,-48.0,-13.0,38.0,-44.0
2025-07-11T14:47:31.064667,-73.0,42.0,-6.0,-112.0,18.0,-23.0,19.0,57.0,62.0,-9.0,-2.0,8.0
2025-07-11T14:47:31.072274,-40.0,56.0,-11.0,-71.0,-47.0,44.0,13.0,-35.0,-22.0,12.0,80.0,19.0
2025-07-11T14:47:31.076717,-20.0,83.0,-5.0,-126.0,62.0,3.0,-17.0,0.0,-64.0,-29.0,0.0,-27.0
2025-07-11T14:47:31.084418,-32.0,79.0,-47.0,-6.0,-8.0,-4.0,41.0,-12.0,-49.0,-4.0,42.0,-86.0
2025-07-11T14:47:31.088752,-49.0,48.0,-76.0,15.0,32.0,-2.0,38.0,-25.0,1.0,-12.0,42.0,2.0
2025-07-11T14:47:31.096737,-1.0,76.0,2.0,-40.0,26.0,58.0,0.0,17.0,-42.0,-51.0,24.0,-29.0
2025-07-11T14:47:31.101067,6.0,34.0,-86.0,2.0,63.0,-21.0,-22.0,-83.0,-26.0,-26.0,77.0,-34.0
2025-07-11T14:47:31.109079,-52.0,57.0,23.0,19.0,-51.0,-20.0,-16.0,-72.0,0.0,-57.0,59.0,-41.0
2025-07-11T14:47:31.113427,84.0,42.0,-23.0,6.0,-8.0,-13.0,38.0,-61.0,-43.0,-63.0,75.0,27.0
2025-07-11T14:47:31.121265,85.0,-5.0,0.0,0.0,-31.0,-53.0,-36.0,-100.0,51.0,-43.0,30.0,-65.0
2025-07-11T14:47:31.125637,79.0,3.0,-18.0,-39.0,-21.0,-5.0,5.0,35.0,32.0,-26.0,39.0,2.0
2025-07-11T14:47:31.133527,-14.0,-43.0,-39.0,-41.0,-5.0,-40.0,4.0,10.0,-4.0,-18.0,-26.0,-44.0
2025-07-11T14:47:31.137793,88.0,-37.0,-21.0,-107.0,-63.0,-38.0,63.0,-52.0,31.0,0.0,45.0,-42.0
2025-07-11T14:47:31.146042,-80.0,10.0,35.0,-60.0,49.0,-56.0,-31.0,-13.0,-17.0,51.0,53.0,-11.0
2025-07-11T14:47:31.150199,-28.0,65.0,81.0,-41.0,9.0,-43.0,-27.0,8.0,43.0,-68.0,-15.0,20.0
